transaksi_id,tanggal,jam,cabang_id,pelanggan_id,saluran,metode_bayar,subtotal,diskon,total
T0000366,2024-01-13,16,C01,,Dine-in,Tunai,37000,0,37000
T0000367,2024-01-13,13,C01,,Takeaway,Kartu Debit,22000,0,22000
T0000368,2024-01-13,10,C01,,Dine-in,Kartu Debit,60000,0,60000
T0000369,2024-01-13,15,C01,,Takeaway,Tunai,50000,0,50000
T0000370,2024-01-13,7,C01,,Takeaway,Kartu Debit,43000,0,43000
T0000371,2024-01-13,12,C01,,Dine-in,QRIS,18000,0,18000
T0000372,2024-01-13,19,C01,,Dine-in,Tunai,46000,0,46000
T0000373,2024-01-13,9,C01,,Takeaway,QRIS,80000,0,80000
T0000374,2024-01-13,14,C01,,Delivery,Tunai,20000,0,20000
T0000375,2024-01-13,16,C01,,Dine-in,QRIS,18000,0,18000
T0000376,2024-01-13,15,C01,,Dine-in,Tunai,38000,0,38000
T0000377,2024-01-13,8,C01,,Takeaway,E-Wallet,22000,0,22000
T0000378,2024-01-13,9,C01,,Dine-in,Kartu Debit,36000,0,36000
T0000379,2024-01-13,8,C01,,Takeaway,Tunai,25000,0,25000
T0000380,2024-01-13,11,C01,,Takeaway,Kartu Debit,80000,0,80000
T0000381,2024-01-13,13,C01,,Takeaway,E-Wallet,24000,0,24000
T0000382,2024-01-13,11,C01,,Takeaway,Kartu Debit,25000,0,25000
T0000383,2024-01-13,13,C01,,Dine-in,QRIS,18000,0,18000
T0000384,2024-01-13,11,C01,,Dine-in,QRIS,84000,0,84000
T0000385,2024-01-13,9,C01,,Dine-in,QRIS,68000,3400,64600
T0000386,2024-01-13,13,C01,,Dine-in,E-Wallet,65000,0,65000
T0000387,2024-01-13,13,C01,,Takeaway,QRIS,38000,0,38000
T0000388,2024-01-13,14,C01,,Dine-in,E-Wallet,22000,0,22000
T0000389,2024-01-13,19,C01,,Dine-in,E-Wallet,64000,0,64000
T0000390,2024-01-13,7,C01,,Delivery,E-Wallet,159000,0,159000
T0000391,2024-01-13,14,C01,,Dine-in,QRIS,43000,0,43000
T0000392,2024-01-13,14,C01,,Dine-in,QRIS,68000,0,68000
T0000393,2024-01-13,13,C01,,Takeaway,E-Wallet,20000,1000,19000
T0000394,2024-01-13,15,C01,,Dine-in,QRIS,15000,0,15000
T0000395,2024-01-13,7,C01,,Dine-in,QRIS,39000,0,39000
T0000396,2024-01-13,7,C01,,Dine-in,E-Wallet,72000,0,72000
T0000397,2024-01-13,9,C01,,Dine-in,Kartu Debit,24000,0,24000
T0000398,2024-01-13,9,C01,,Dine-in,Kartu Debit,22000,0,22000
T0000399,2024-01-14,14,C01,,Dine-in,QRIS,18000,0,18000
T0000400,2024-01-14,7,C01,,Dine-in,QRIS,18000,0,18000
T0000401,2024-01-14,17,C01,,Dine-in,Tunai,43000,0,43000
T0000402,2024-01-14,12,C01,,Takeaway,Tunai,25000,0,25000
T0000403,2024-01-14,10,C01,,Takeaway,Tunai,15000,0,15000
T0000404,2024-01-14,13,C01,,Dine-in,E-Wallet,44000,0,44000
T0000405,2024-01-14,15,C01,,Dine-in,QRIS,25000,0,25000
T0000406,2024-01-14,13,C01,,Takeaway,Tunai,128000,0,128000
T0000407,2024-01-14,15,C01,,Dine-in,QRIS,57000,2850,54150
T0000408,2024-01-14,16,C01,,Dine-in,QRIS,51000,0,51000
T0000409,2024-01-14,12,C01,,Dine-in,Tunai,50000,0,50000
T0000410,2024-01-14,13,C01,,Dine-in,QRIS,18000,0,18000
T0000411,2024-01-14,14,C01,,Dine-in,E-Wallet,18000,0,18000
T0000412,2024-01-14,12,C01,,Dine-in,E-Wallet,15000,0,15000
T0000413,2024-01-14,16,C01,,Dine-in,Tunai,40000,0,40000
T0000414,2024-01-14,11,C01,,Delivery,Kartu Debit,24000,0,24000
T0000415,2024-01-14,18,C01,,Dine-in,QRIS,24000,0,24000
T0000416,2024-01-14,8,C01,,Dine-in,Tunai,47000,0,47000
T0000417,2024-01-14,14,C01,,Takeaway,E-Wallet,24000,0,24000
T0000418,2024-01-14,11,C01,,Takeaway,Kartu Debit,25000,0,25000
T0000419,2024-01-14,9,C01,,Takeaway,E-Wallet,92000,0,92000
T0000420,2024-01-14,15,C01,,Dine-in,QRIS,52000,0,52000
T0000421,2024-01-14,14,C01,,Delivery,Tunai,25000,0,25000
T0000422,2024-01-14,11,C01,,Takeaway,Kartu Debit,113000,0,113000
T0000423,2024-01-14,14,C01,,Dine-in,Kartu Debit,68000,0,68000
T0000424,2024-01-14,13,C01,,Dine-in,E-Wallet,44000,0,44000
T0000425,2024-01-14,15,C01,,Dine-in,Kartu Debit,24000,0,24000
T0000426,2024-01-14,14,C01,,Takeaway,QRIS,55000,0,55000
T0000427,2024-01-14,15,C01,,Delivery,Kartu Debit,48000,0,48000
T0000428,2024-01-14,15,C01,,Takeaway,Kartu Debit,22000,0,22000
T0000429,2024-01-14,14,C01,,Dine-in,Tunai,46000,0,46000
T0000430,2024-01-14,11,C01,,Takeaway,QRIS,24000,1200,22800
T0000431,2024-01-15,7,C01,,Dine-in,Kartu Debit,59000,0,59000
T0000432,2024-01-15,16,C01,,Takeaway,Tunai,24000,0,24000
T0000433,2024-01-15,17,C01,,Dine-in,Tunai,18000,0,18000
T0000434,2024-01-15,12,C01,,Takeaway,E-Wallet,38000,0,38000
T0000435,2024-01-15,13,C01,,Dine-in,E-Wallet,61000,0,61000
T0000436,2024-01-15,17,C01,,Dine-in,Tunai,106000,0,106000
T0000437,2024-01-15,11,C01,,Takeaway,Kartu Debit,91000,0,91000
T0000438,2024-01-15,17,C01,,Dine-in,Kartu Debit,39000,0,39000
T0000439,2024-01-15,10,C01,,Dine-in,Kartu Debit,36000,1800,34200
T0000440,2024-01-15,11,C01,,Takeaway,Tunai,48000,0,48000
T0000441,2024-01-15,11,C01,,Takeaway,QRIS,83000,0,83000
T0000442,2024-01-15,16,C01,,Takeaway,E-Wallet,70000,0,70000
T0000443,2024-01-15,9,C01,,Dine-in,Tunai,93000,0,93000
T0000444,2024-01-15,11,C01,,Dine-in,QRIS,33000,0,33000
T0000445,2024-01-15,8,C01,,Dine-in,Kartu Debit,39000,1950,37050
T0000446,2024-01-15,11,C01,,Takeaway,E-Wallet,25000,0,25000
T0000447,2024-01-15,18,C01,,Dine-in,E-Wallet,15000,0,15000
T0000448,2024-01-15,18,C01,,Takeaway,QRIS,105000,0,105000
T0000449,2024-01-15,12,C01,,Takeaway,Tunai,18000,0,18000
T0000450,2024-01-15,13,C01,,Dine-in,Tunai,39000,0,39000
T0000451,2024-01-15,13,C01,,Takeaway,Kartu Debit,49000,0,49000
T0000452,2024-01-15,14,C01,,Dine-in,Tunai,24000,0,24000
T0000453,2024-01-15,18,C01,,Dine-in,QRIS,25000,0,25000
T0000454,2024-01-15,12,C01,,Dine-in,E-Wallet,69000,0,69000
T0000455,2024-01-15,10,C01,,Dine-in,QRIS,90000,0,90000
T0000456,2024-01-15,16,C01,,Dine-in,QRIS,50000,0,50000
T0000457,2024-01-15,14,C01,,Dine-in,QRIS,124000,0,124000
T0000458,2024-01-15,17,C01,,Dine-in,Kartu Debit,45000,0,45000
T0000459,2024-01-15,18,C01,,Dine-in,E-Wallet,127000,0,127000
T0000460,2024-01-16,21,C01,,Takeaway,QRIS,22000,0,22000
T0000461,2024-01-16,16,C01,,Takeaway,QRIS,76000,0,76000
T0000462,2024-01-16,13,C01,,Dine-in,QRIS,43000,0,43000
T0000463,2024-01-16,10,C01,,Takeaway,Tunai,24000,0,24000
T0000464,2024-01-16,12,C01,,Takeaway,Kartu Debit,22000,0,22000
T0000465,2024-01-16,12,C01,,Takeaway,QRIS,124000,0,124000
T0000466,2024-01-16,7,C01,,Dine-in,QRIS,57000,0,57000
T0000467,2024-01-16,10,C01,,Takeaway,Kartu Debit,98000,0,98000
T0000468,2024-01-16,11,C01,,Dine-in,QRIS,71000,0,71000
T0000469,2024-01-16,10,C01,,Takeaway,Kartu Debit,64000,0,64000
T0000470,2024-01-16,16,C01,,Dine-in,E-Wallet,25000,0,25000
T0000471,2024-01-16,12,C01,,Takeaway,QRIS,48000,0,48000
T0000472,2024-01-16,12,C01,,Delivery,Kartu Debit,15000,0,15000
T0000473,2024-01-16,14,C01,,Takeaway,E-Wallet,150000,0,150000
T0000474,2024-01-16,8,C01,,Dine-in,QRIS,18000,0,18000
T0000475,2024-01-16,13,C01,,Takeaway,E-Wallet,39000,0,39000
T0000476,2024-01-16,14,C01,,Takeaway,QRIS,69000,0,69000
T0000477,2024-01-16,16,C01,,Takeaway,QRIS,14000,0,14000
T0000478,2024-01-16,8,C01,,Takeaway,Tunai,52000,0,52000
T0000479,2024-01-16,11,C01,,Dine-in,QRIS,88000,0,88000
T0000480,2024-01-16,7,C01,,Takeaway,Kartu Debit,60000,0,60000
T0000481,2024-01-16,13,C01,,Takeaway,QRIS,62000,0,62000
T0000482,2024-01-16,11,C01,,Dine-in,Tunai,14000,0,14000
T0000483,2024-01-16,13,C01,,Takeaway,Tunai,47000,0,47000
T0000484,2024-01-17,13,C01,,Takeaway,E-Wallet,25000,0,25000
T0000485,2024-01-17,12,C01,,Takeaway,E-Wallet,59000,0,59000
T0000486,2024-01-17,13,C01,,Dine-in,QRIS,46000,0,46000
T0000487,2024-01-17,7,C01,,Dine-in,Tunai,42000,0,42000
T0000488,2024-01-17,14,C01,,Takeaway,Tunai,64000,0,64000
T0000489,2024-01-17,8,C01,,Takeaway,E-Wallet,25000,0,25000
T0000490,2024-01-17,18,C01,,Dine-in,QRIS,25000,0,25000
T0000491,2024-01-17,10,C01,,Dine-in,Tunai,39000,0,39000
T0000492,2024-01-17,16,C01,,Dine-in,Kartu Debit,36000,0,36000
T0000493,2024-01-17,14,C01,,Takeaway,E-Wallet,68000,3400,64600
T0000494,2024-01-17,14,C01,,Takeaway,Kartu Debit,99000,0,99000
T0000495,2024-01-17,10,C01,,Takeaway,E-Wallet,43000,0,43000
T0000496,2024-01-17,9,C01,,Dine-in,Kartu Debit,49000,2450,46550
T0000497,2024-01-17,14,C01,,Takeaway,QRIS,58000,0,58000
T0000498,2024-01-17,9,C01,,Dine-in,QRIS,39000,0,39000
T0000499,2024-01-17,12,C01,,Takeaway,Kartu Debit,98000,0,98000
T0000500,2024-01-17,14,C01,,Dine-in,E-Wallet,62000,3100,58900
T0000501,2024-01-17,14,C01,,Dine-in,QRIS,24000,1200,22800
T0000502,2024-01-17,10,C01,,Takeaway,E-Wallet,30000,1500,28500
T0000503,2024-01-17,15,C01,,Takeaway,Tunai,94000,0,94000
T0000504,2024-01-17,12,C01,,Dine-in,Kartu Debit,36000,0,36000
T0000505,2024-01-17,11,C01,,Takeaway,QRIS,44000,0,44000
T0000506,2024-01-17,19,C01,,Takeaway,Tunai,18000,0,18000
T0000507,2024-01-17,15,C01,,Dine-in,QRIS,113000,0,113000
T0000508,2024-01-17,14,C01,,Dine-in,E-Wallet,40000,0,40000
T0000509,2024-01-17,10,C01,,Dine-in,E-Wallet,25000,0,25000
T0000510,2024-01-17,10,C01,,Takeaway,Tunai,75000,0,75000
T0000511,2024-01-18,12,C01,,Takeaway,E-Wallet,75000,0,75000
T0000512,2024-01-18,17,C01,,Takeaway,QRIS,15000,0,15000
T0000513,2024-01-18,14,C01,,Takeaway,Tunai,117000,5850,111150
T0000514,2024-01-18,12,C01,,Dine-in,QRIS,15000,0,15000
T0000515,2024-01-18,10,C01,,Dine-in,QRIS,72000,0,72000
T0000516,2024-01-18,16,C01,,Takeaway,Tunai,147000,0,147000
T0000517,2024-01-18,10,C01,,Takeaway,E-Wallet,30000,1500,28500
T0000518,2024-01-18,11,C01,,Dine-in,QRIS,54000,0,54000
T0000519,2024-01-18,12,C01,,Takeaway,QRIS,14000,0,14000
T0000520,2024-01-18,13,C01,,Dine-in,QRIS,29000,0,29000
T0000521,2024-01-18,9,C01,,Dine-in,QRIS,94000,0,94000
T0000522,2024-01-18,14,C01,,Takeaway,Kartu Debit,37000,1850,35150
T0000523,2024-01-18,13,C01,,Dine-in,Tunai,24000,0,24000
T0000524,2024-01-18,13,C01,,Dine-in,QRIS,25000,1250,23750
T0000525,2024-01-18,14,C01,,Takeaway,Kartu Debit,18000,0,18000
T0000526,2024-01-18,9,C01,,Dine-in,E-Wallet,49000,0,49000
T0000527,2024-01-18,16,C01,,Dine-in,Kartu Debit,65000,3250,61750
T0000528,2024-01-18,18,C01,,Dine-in,QRIS,24000,0,24000
T0000529,2024-01-18,11,C01,,Dine-in,QRIS,18000,0,18000
T0000530,2024-01-18,9,C01,,Dine-in,QRIS,15000,0,15000
T0000531,2024-01-18,12,C01,,Dine-in,QRIS,25000,0,25000
T0000532,2024-01-18,8,C01,,Dine-in,QRIS,25000,1250,23750
T0000533,2024-01-18,12,C01,,Takeaway,E-Wallet,15000,0,15000
T0000534,2024-01-18,13,C01,,Dine-in,QRIS,110000,0,110000
T0000535,2024-01-19,19,C01,,Takeaway,Kartu Debit,47000,0,47000
T0000536,2024-01-19,8,C01,,Takeaway,E-Wallet,118000,5900,112100
T0000537,2024-01-19,9,C01,,Dine-in,QRIS,89000,0,89000
T0000538,2024-01-19,9,C01,,Dine-in,QRIS,15000,0,15000
T0000539,2024-01-19,9,C01,,Dine-in,Kartu Debit,49000,0,49000
T0000540,2024-01-19,21,C01,,Dine-in,E-Wallet,49000,0,49000
T0000541,2024-01-19,17,C01,,Takeaway,Kartu Debit,49000,0,49000
T0000542,2024-01-19,11,C01,,Dine-in,QRIS,109000,0,109000
T0000543,2024-01-19,17,C01,,Takeaway,Tunai,117000,0,117000
T0000544,2024-01-19,13,C01,,Dine-in,Kartu Debit,14000,0,14000
T0000545,2024-01-19,14,C01,,Takeaway,Tunai,98000,0,98000
T0000546,2024-01-19,9,C01,,Dine-in,QRIS,25000,0,25000
T0000547,2024-01-19,16,C01,,Dine-in,Tunai,18000,0,18000
T0000548,2024-01-19,7,C01,,Takeaway,Kartu Debit,14000,0,14000
T0000549,2024-01-19,11,C01,,Dine-in,Kartu Debit,93000,0,93000
T0000550,2024-01-19,16,C01,,Takeaway,QRIS,97000,0,97000
T0000551,2024-01-19,14,C01,,Dine-in,E-Wallet,40000,0,40000
T0000552,2024-01-19,8,C01,,Dine-in,E-Wallet,104000,0,104000
T0000553,2024-01-19,10,C01,,Dine-in,QRIS,105000,0,105000
T0000554,2024-01-19,12,C01,,Takeaway,QRIS,51000,0,51000
T0000555,2024-01-19,16,C01,,Delivery,Tunai,54000,0,54000
T0000556,2024-01-19,12,C01,,Dine-in,QRIS,116000,0,116000
T0000557,2024-01-19,12,C01,,Dine-in,E-Wallet,22000,0,22000
T0000558,2024-01-19,17,C01,,Takeaway,Tunai,38000,0,38000
T0000559,2024-01-19,20,C01,,Dine-in,QRIS,39000,0,39000
T0000560,2024-01-19,13,C01,,Dine-in,E-Wallet,40000,0,40000
T0000561,2024-01-19,9,C01,,Dine-in,QRIS,25000,0,25000
T0000562,2024-01-19,13,C01,,Takeaway,QRIS,79000,0,79000
T0000563,2024-01-20,16,C01,,Dine-in,QRIS,128000,6400,121600
T0000564,2024-01-20,13,C01,,Takeaway,Kartu Debit,18000,0,18000
T0000565,2024-01-20,7,C01,,Takeaway,Kartu Debit,25000,0,25000
T0000566,2024-01-20,13,C01,,Takeaway,Kartu Debit,85000,0,85000
T0000567,2024-01-20,18,C01,,Dine-in,E-Wallet,14000,0,14000
T0000568,2024-01-20,12,C01,,Takeaway,Tunai,65000,0,65000
T0000569,2024-01-20,16,C01,,Dine-in,Kartu Debit,50000,0,50000
T0000570,2024-01-20,9,C01,,Dine-in,E-Wallet,55000,0,55000
T0000571,2024-01-20,17,C01,,Takeaway,QRIS,69000,0,69000
T0000572,2024-01-20,12,C01,,Dine-in,Tunai,66000,0,66000
T0000573,2024-01-20,15,C01,,Dine-in,Tunai,50000,0,50000
T0000574,2024-01-20,14,C01,,Dine-in,QRIS,43000,0,43000
T0000575,2024-01-20,13,C01,,Dine-in,Tunai,59000,2950,56050
T0000576,2024-01-20,10,C01,,Dine-in,Kartu Debit,20000,0,20000
T0000577,2024-01-20,10,C01,,Dine-in,QRIS,24000,0,24000
T0000578,2024-01-20,9,C01,,Dine-in,QRIS,96000,0,96000
T0000579,2024-01-20,12,C01,,Dine-in,Tunai,136000,0,136000
T0000580,2024-01-20,17,C01,,Takeaway,Kartu Debit,25000,0,25000
T0000581,2024-01-20,12,C01,,Takeaway,Kartu Debit,51000,0,51000
T0000582,2024-01-20,13,C01,,Dine-in,QRIS,25000,0,25000
T0000583,2024-01-20,9,C01,,Dine-in,QRIS,64000,0,64000
T0000584,2024-01-20,12,C01,,Takeaway,Kartu Debit,36000,0,36000
T0000585,2024-01-20,13,C01,,Takeaway,Kartu Debit,14000,0,14000
T0000586,2024-01-20,21,C01,,Takeaway,QRIS,78000,0,78000
T0000587,2024-01-21,14,C01,,Takeaway,QRIS,20000,0,20000
T0000588,2024-01-21,15,C01,,Delivery,E-Wallet,24000,0,24000
T0000589,2024-01-21,7,C01,,Dine-in,Tunai,43000,0,43000
T0000590,2024-01-21,15,C01,,Dine-in,Kartu Debit,15000,0,15000
T0000591,2024-01-21,14,C01,,Takeaway,E-Wallet,74000,0,74000
T0000592,2024-01-21,18,C01,,Dine-in,Tunai,30000,0,30000
T0000593,2024-01-21,13,C01,,Takeaway,Kartu Debit,64000,0,64000
T0000594,2024-01-21,10,C01,,Dine-in,Kartu Debit,25000,0,25000
T0000595,2024-01-21,11,C01,,Dine-in,E-Wallet,78000,0,78000
T0000596,2024-01-21,14,C01,,Dine-in,Kartu Debit,48000,0,48000
T0000597,2024-01-21,15,C01,,Dine-in,Tunai,43000,0,43000
T0000598,2024-01-21,15,C01,,Dine-in,QRIS,22000,0,22000
T0000599,2024-01-21,10,C01,,Takeaway,QRIS,15000,0,15000
T0000600,2024-01-21,11,C01,,Takeaway,Kartu Debit,25000,0,25000
T0000601,2024-01-21,11,C01,,Delivery,Tunai,22000,0,22000
T0000602,2024-01-21,17,C01,,Dine-in,QRIS,111000,0,111000
T0000603,2024-01-21,15,C01,,Takeaway,Kartu Debit,36000,0,36000
T0000604,2024-01-21,15,C01,,Dine-in,QRIS,18000,0,18000
T0000605,2024-01-21,9,C01,,Takeaway,Kartu Debit,22000,0,22000
T0000606,2024-01-21,13,C01,,Takeaway,E-Wallet,44000,0,44000
T0000607,2024-01-21,14,C01,,Dine-in,Tunai,20000,0,20000
T0000608,2024-01-21,20,C01,,Dine-in,E-Wallet,35000,0,35000
T0000609,2024-01-21,13,C01,,Dine-in,Kartu Debit,40000,0,40000
T0000610,2024-01-21,10,C01,,Takeaway,QRIS,40000,0,40000
T0000611,2024-01-21,15,C01,,Takeaway,Kartu Debit,68000,0,68000
T0000612,2024-01-22,10,C01,,Dine-in,QRIS,24000,0,24000
T0000613,2024-01-22,15,C01,,Dine-in,E-Wallet,75000,0,75000
T0000614,2024-01-22,8,C01,,Dine-in,Kartu Debit,24000,0,24000
T0000615,2024-01-22,8,C01,,Dine-in,QRIS,15000,0,15000
T0000616,2024-01-22,14,C01,,Dine-in,QRIS,67000,3350,63650
T0000617,2024-01-22,7,C01,,Dine-in,QRIS,55000,0,55000
T0000618,2024-01-22,17,C01,,Takeaway,QRIS,25000,0,25000
T0000619,2024-01-22,14,C01,,Dine-in,E-Wallet,44000,0,44000
T0000620,2024-01-22,15,C01,,Dine-in,E-Wallet,39000,0,39000
T0000621,2024-01-22,9,C01,,Dine-in,Kartu Debit,43000,0,43000
T0000622,2024-01-22,20,C01,,Dine-in,Tunai,25000,0,25000
T0000623,2024-01-22,19,C01,,Dine-in,QRIS,18000,0,18000
T0000624,2024-01-22,8,C01,,Dine-in,QRIS,76000,0,76000
T0000625,2024-01-22,18,C01,,Dine-in,E-Wallet,15000,0,15000
T0000626,2024-01-22,7,C01,,Dine-in,QRIS,85000,0,85000
T0000627,2024-01-22,11,C01,,Takeaway,Kartu Debit,18000,0,18000
T0000628,2024-01-22,14,C01,,Dine-in,Tunai,22000,0,22000
T0000629,2024-01-22,13,C01,,Takeaway,Kartu Debit,48000,0,48000
T0000630,2024-01-22,15,C01,,Takeaway,QRIS,55000,0,55000
T0000631,2024-01-22,12,C01,,Dine-in,QRIS,40000,0,40000
T0000632,2024-01-22,15,C01,,Takeaway,QRIS,24000,0,24000
T0000633,2024-01-22,10,C01,,Dine-in,Tunai,99000,0,99000
T0000634,2024-01-23,18,C01,,Takeaway,E-Wallet,28000,0,28000
T0000635,2024-01-23,8,C01,,Takeaway,E-Wallet,103000,0,103000
T0000636,2024-01-23,10,C01,,Dine-in,QRIS,80000,0,80000
T0000637,2024-01-23,15,C01,,Dine-in,Kartu Debit,25000,0,25000
T0000638,2024-01-23,14,C01,,Dine-in,QRIS,15000,0,15000
T0000639,2024-01-23,10,C01,,Dine-in,QRIS,83000,0,83000
T0000640,2024-01-23,17,C01,,Dine-in,Kartu Debit,25000,0,25000
T0000641,2024-01-23,7,C01,,Takeaway,QRIS,18000,0,18000
T0000642,2024-01-23,10,C01,,Dine-in,QRIS,20000,0,20000
T0000643,2024-01-23,11,C01,,Dine-in,E-Wallet,58000,0,58000
T0000644,2024-01-23,12,C01,,Takeaway,Tunai,25000,0,25000
T0000645,2024-01-23,7,C01,,Takeaway,E-Wallet,74000,0,74000
T0000646,2024-01-23,11,C01,,Dine-in,Tunai,44000,0,44000
T0000647,2024-01-23,10,C01,,Dine-in,QRIS,84000,0,84000
T0000648,2024-01-23,7,C01,,Dine-in,QRIS,43000,0,43000
T0000649,2024-01-23,11,C01,,Dine-in,E-Wallet,77000,0,77000
T0000650,2024-01-23,11,C01,,Takeaway,Tunai,72000,0,72000
T0000651,2024-01-23,15,C01,,Dine-in,Tunai,74000,0,74000
T0000652,2024-01-23,8,C01,,Takeaway,QRIS,51000,0,51000
T0000653,2024-01-23,10,C01,,Takeaway,Kartu Debit,67000,0,67000
T0000654,2024-01-24,15,C01,,Takeaway,QRIS,15000,750,14250
T0000655,2024-01-24,15,C01,,Takeaway,QRIS,49000,0,49000
T0000656,2024-01-24,19,C01,,Dine-in,Tunai,15000,0,15000
T0000657,2024-01-24,7,C01,,Dine-in,QRIS,18000,0,18000
T0000658,2024-01-24,12,C01,,Takeaway,QRIS,79000,0,79000
T0000659,2024-01-24,13,C01,,Takeaway,Tunai,75000,3750,71250
T0000660,2024-01-24,13,C01,,Takeaway,Kartu Debit,18000,0,18000
T0000661,2024-01-24,12,C01,,Takeaway,QRIS,49000,2450,46550
T0000662,2024-01-24,20,C01,,Takeaway,E-Wallet,24000,0,24000
T0000663,2024-01-24,12,C01,,Dine-in,QRIS,29000,0,29000
T0000664,2024-01-24,13,C01,,Dine-in,QRIS,18000,0,18000
T0000665,2024-01-24,16,C01,,Takeaway,QRIS,50000,0,50000
T0000666,2024-01-24,14,C01,,Dine-in,E-Wallet,54000,0,54000
T0000667,2024-01-24,12,C01,,Takeaway,QRIS,24000,0,24000
T0000668,2024-01-24,15,C01,,Dine-in,E-Wallet,25000,0,25000
T0000669,2024-01-24,7,C01,,Takeaway,Tunai,25000,0,25000
T0000670,2024-01-24,16,C01,,Takeaway,Kartu Debit,15000,0,15000
T0000671,2024-01-24,9,C01,,Delivery,E-Wallet,50000,0,50000
T0000672,2024-01-24,8,C01,,Dine-in,Kartu Debit,22000,0,22000
T0000673,2024-01-24,8,C01,,Dine-in,E-Wallet,68000,0,68000
T0000674,2024-01-24,12,C01,,Dine-in,QRIS,25000,1250,23750
T0000675,2024-01-24,16,C01,,Dine-in,QRIS,60000,0,60000
T0000676,2024-01-25,16,C01,,Takeaway,Kartu Debit,158000,0,158000
T0000677,2024-01-25,10,C01,,Dine-in,Kartu Debit,18000,0,18000
T0000678,2024-01-25,12,C01,,Dine-in,QRIS,85000,0,85000
T0000679,2024-01-25,14,C01,,Takeaway,Tunai,15000,0,15000
T0000680,2024-01-25,10,C01,,Dine-in,E-Wallet,46000,2300,43700
T0000681,2024-01-25,14,C01,,Takeaway,QRIS,71000,0,71000
T0000682,2024-01-25,16,C01,,Takeaway,QRIS,14000,0,14000
T0000683,2024-01-25,21,C01,,Dine-in,QRIS,22000,0,22000
T0000684,2024-01-25,19,C01,,Takeaway,QRIS,33000,0,33000
T0000685,2024-01-25,11,C01,,Dine-in,Kartu Debit,49000,0,49000
T0000686,2024-01-25,15,C01,,Takeaway,E-Wallet,76000,0,76000
T0000687,2024-01-25,17,C01,,Takeaway,Tunai,83000,0,83000
T0000688,2024-01-25,11,C01,,Dine-in,E-Wallet,18000,0,18000
T0000689,2024-01-25,8,C01,,Dine-in,QRIS,40000,0,40000
T0000690,2024-01-25,12,C01,,Dine-in,Kartu Debit,18000,0,18000
T0000691,2024-01-25,16,C01,,Takeaway,Kartu Debit,57000,0,57000
T0000692,2024-01-25,21,C01,,Dine-in,E-Wallet,60000,0,60000
T0000693,2024-01-25,14,C01,,Dine-in,E-Wallet,18000,0,18000
T0000694,2024-01-25,11,C01,,Takeaway,Kartu Debit,44000,0,44000
T0000695,2024-01-25,13,C01,,Takeaway,QRIS,58000,0,58000
T0000696,2024-01-25,14,C01,,Takeaway,QRIS,83000,0,83000
T0000697,2024-01-25,8,C01,,Dine-in,Tunai,45000,0,45000
T0000698,2024-01-25,7,C01,,Dine-in,QRIS,66000,0,66000
T0000699,2024-01-25,11,C01,,Dine-in,QRIS,66000,0,66000
T0000700,2024-01-25,12,C01,,Dine-in,E-Wallet,40000,0,40000
T0000701,2024-01-25,12,C01,,Dine-in,E-Wallet,91000,0,91000
T0000702,2024-01-25,19,C01,,Dine-in,E-Wallet,24000,0,24000
T0000703,2024-01-26,9,C01,,Dine-in,Tunai,50000,0,50000
T0000704,2024-01-26,7,C01,,Dine-in,QRIS,37000,0,37000
T0000705,2024-01-26,14,C01,,Dine-in,Kartu Debit,93000,0,93000
T0000706,2024-01-26,11,C01,,Takeaway,E-Wallet,47000,2350,44650
T0000707,2024-01-26,15,C01,,Dine-in,Kartu Debit,67000,0,67000
T0000708,2024-01-26,7,C01,,Dine-in,QRIS,22000,0,22000
T0000709,2024-01-26,14,C01,,Dine-in,E-Wallet,25000,0,25000
T0000710,2024-01-26,9,C01,,Dine-in,QRIS,121000,0,121000
T0000711,2024-01-26,11,C01,,Delivery,Kartu Debit,60000,0,60000
T0000712,2024-01-26,16,C01,,Takeaway,E-Wallet,62000,0,62000
T0000713,2024-01-26,16,C01,,Dine-in,Tunai,24000,0,24000
T0000714,2024-01-26,14,C01,,Dine-in,QRIS,15000,0,15000
T0000715,2024-01-26,16,C01,,Takeaway,QRIS,92000,0,92000
T0000716,2024-01-26,14,C01,,Takeaway,E-Wallet,47000,0,47000
T0000717,2024-01-26,12,C01,,Dine-in,QRIS,44000,0,44000
T0000718,2024-01-26,12,C01,,Dine-in,Tunai,63000,0,63000
T0000719,2024-01-26,19,C01,,Takeaway,Tunai,29000,0,29000
T0000720,2024-01-26,19,C01,,Takeaway,Kartu Debit,24000,0,24000
T0000721,2024-01-26,15,C01,,Takeaway,Tunai,79000,0,79000
T0000722,2024-01-26,17,C01,,Dine-in,Kartu Debit,69000,0,69000
T0000723,2024-01-26,11,C01,,Dine-in,E-Wallet,90000,0,90000
T0000724,2024-01-26,7,C01,,Dine-in,E-Wallet,50000,0,50000
T0000725,2024-01-26,16,C01,,Dine-in,QRIS,62000,0,62000
T0000726,2024-01-26,9,C01,,Dine-in,E-Wallet,112000,0,112000
T0000727,2024-01-26,21,C01,,Delivery,QRIS,24000,0,24000
T0000728,2024-01-26,12,C01,,Dine-in,E-Wallet,42000,0,42000
T0000729,2024-01-26,17,C01,,Dine-in,Tunai,20000,0,20000
T0000730,2024-01-26,10,C01,,Dine-in,E-Wallet,86000,0,86000
