pelanggan_id,bulan_daftar,bulan_ke,transaksi,nilai
U00519,2025-08,1,3,265000
U00519,2025-08,2,5,204900
U00520,2025-10,0,9,552850
U00524,2025-10,0,4,399200
U00526,2025-08,0,7,508000
U00529,2025-06,0,3,299000
U00531,2026-03,0,6,225000
U00532,2025-04,0,3,185000
U00534,2025-10,0,5,397000
U00537,2026-04,0,2,31500
U00539,2025-02,0,6,246600
U00540,2025-10,0,13,1262000
U00540,2025-10,1,7,594000
U00540,2025-10,2,7,365000
U00540,2025-10,3,5,414000
U00540,2025-10,4,9,638900
U00542,2025-01,0,14,821050
U00544,2026-05,0,6,479000
U00544,2026-05,1,2,189000
U00548,2026-02,0,8,764100
U00549,2025-02,0,5,206800
U00550,2025-08,0,3,134000
U00551,2025-11,0,10,518300
U00553,2025-03,0,7,360850
U00553,2025-03,1,5,225000
U00553,2025-03,2,8,310200
U00553,2025-03,3,8,447950
U00554,2025-01,0,6,205200
U00554,2025-01,1,7,268000
U00555,2025-11,0,8,424300
U00558,2025-06,0,8,602000
U00559,2026-05,0,7,380000
U00559,2026-05,1,2,212400
U00560,2025-08,0,6,435000
U00560,2025-08,1,6,225000
U00560,2025-08,2,4,191500
U00561,2025-08,0,6,199000
U00561,2025-08,1,3,327000
U00561,2025-08,2,3,297000
U00561,2025-08,3,4,162000
U00562,2026-02,0,6,650500
U00562,2026-02,1,5,560000
U00562,2026-02,2,4,322700
U00562,2026-02,3,9,606000
U00562,2026-02,4,7,439000
U00563,2026-05,0,2,182000
U00564,2025-04,0,2,111000
U00565,2025-08,0,2,255000
U00566,2025-03,0,4,253200
U00566,2025-03,1,3,70000
U00567,2026-01,0,5,503000
U00567,2026-01,1,9,408500
U00569,2025-03,0,6,146800
U00570,2026-04,0,9,411700
U00571,2026-06,0,7,360400
U00572,2026-04,0,7,381400
U00572,2026-04,1,5,251350
U00572,2026-04,2,6,380450
U00573,2026-03,0,5,323000
U00574,2026-02,0,9,723200
U00574,2026-02,1,7,451000
U00574,2026-02,2,10,902400
U00574,2026-02,3,10,566900
U00574,2026-02,4,9,411800
U00578,2025-10,3,4,187000
U00579,2026-01,0,7,267600
U00581,2025-06,0,5,262300
U00581,2025-06,1,6,319400
U00581,2025-06,2,8,496200
U00581,2025-06,3,2,122000
U00581,2025-06,4,4,226800
U00583,2025-09,0,9,383100
U00583,2025-09,1,5,242500
U00583,2025-09,2,4,236000
U00584,2025-07,0,3,485000
U00584,2025-07,1,7,615000
U00584,2025-07,2,4,254900
U00584,2025-07,3,4,170000
U00584,2025-07,4,2,42000
U00584,2025-07,5,4,337350
U00585,2025-06,0,5,245000
U00586,2026-05,0,6,436350
U00588,2025-08,0,5,339800
U00591,2026-03,0,3,122750
U00591,2026-03,1,5,296500
U00592,2025-09,0,5,282500
U00594,2025-03,0,10,801000
U00595,2025-05,0,5,155200
U00597,2025-05,0,4,225750
U00597,2025-05,1,3,169800
U00598,2025-10,0,5,205150
U00599,2025-11,0,4,217600
U00599,2025-11,1,4,121000
U00599,2025-11,2,2,69000
U00601,2026-05,0,3,168000
U00603,2025-09,0,4,264500
U00603,2025-09,1,4,179000
U00603,2025-09,2,6,387050
U00604,2025-07,0,5,203000
U00604,2025-07,1,8,467700
U00604,2025-07,2,1,25000
U00606,2025-01,12,8,611500
U00606,2025-01,13,4,141650
U00606,2025-01,14,6,247500
U00606,2025-01,15,8,696300
U00607,2026-01,0,5,239000
U00608,2025-10,0,6,383000
U00608,2025-10,1,5,251000
U00608,2025-10,2,3,105000
U00608,2025-10,3,3,158200
U00608,2025-10,4,3,59250
U00608,2025-10,5,4,314100
U00608,2025-10,6,2,75000
U00608,2025-10,7,3,477000
U00608,2025-10,8,5,321600
U00609,2025-09,0,4,220000
U00609,2025-09,1,2,60100
U00609,2025-09,2,4,164000
U00611,2025-06,0,5,302500
U00613,2025-01,1,13,801300
U00615,2025-11,0,5,172000
U00616,2025-07,0,3,177750
U00616,2025-07,1,4,148000
U00616,2025-07,2,3,274000
U00616,2025-07,3,6,494000
U00616,2025-07,4,4,162000
U00616,2025-07,5,10,603750
U00619,2025-02,0,1,25000
U00619,2025-02,1,8,399600
U00619,2025-02,2,3,127000
U00619,2025-02,3,8,328100
U00621,2025-07,1,5,232050
U00629,2025-12,0,4,246900
U00630,2026-04,0,3,204500
U00631,2025-04,0,9,385250
U00632,2025-04,0,5,350000
U00634,2025-08,0,7,355000
U00634,2025-08,1,3,208000
U00636,2025-10,0,5,509450
U00636,2025-10,1,10,648750
U00636,2025-10,2,3,296050
U00640,2025-02,0,6,459400
U00640,2025-02,1,6,384000
U00640,2025-02,2,7,323800
U00640,2025-02,3,5,457100
U00640,2025-02,4,8,399700
U00640,2025-02,5,8,531450
U00640,2025-02,6,3,79000
U00640,2025-02,7,4,308000
U00640,2025-02,8,5,201000
U00640,2025-02,9,6,285250
U00640,2025-02,10,2,63000
U00640,2025-02,11,6,282400
U00640,2025-02,12,2,231200
U00640,2025-02,13,10,869300
U00640,2025-02,14,4,197800
U00640,2025-02,15,8,300000
U00640,2025-02,16,2,182000
U00641,2025-07,0,2,117000
U00642,2026-03,0,4,224000
U00642,2026-03,1,7,215200
U00643,2026-02,0,4,282050
U00644,2026-03,0,6,249500
U00646,2025-07,0,4,289000
U00646,2025-07,1,5,312750
U00647,2026-06,0,5,393000
U00648,2026-01,0,7,387000
U00648,2026-01,1,6,436900
U00648,2026-01,2,1,15000
U00648,2026-01,3,6,614000
U00649,2026-01,0,9,829000
U00649,2026-01,1,7,331100
U00650,2025-10,0,3,166000
U00652,2026-02,0,3,146000
U00653,2025-07,1,6,430000
U00654,2025-06,0,4,188000
U00654,2025-06,1,4,199400
U00654,2025-06,2,3,166000
U00654,2025-06,3,5,225600
U00654,2025-06,4,2,207000
U00654,2025-06,5,5,439000
U00654,2025-06,7,4,244000
U00654,2025-06,8,6,428000
U00654,2025-06,9,5,379000
U00655,2026-01,0,6,365800
U00656,2025-09,0,2,130000
U00656,2025-09,1,4,187000
U00656,2025-09,2,1,37000
U00656,2025-09,3,7,464950
U00658,2026-04,0,3,118600
U00658,2026-04,1,4,209000
U00660,2026-03,0,7,272550
U00661,2025-08,0,3,253000
U00661,2025-08,1,5,292100
U00662,2025-06,0,9,403450
U00662,2025-06,1,2,80000
U00662,2025-06,2,4,237000
U00662,2025-06,3,6,377000
U00662,2025-06,4,6,462000
U00664,2026-04,0,4,111300
U00664,2026-04,1,5,465000
U00664,2026-04,2,4,441000
U00665,2025-06,0,3,98000
U00665,2025-06,1,9,277600
U00667,2025-10,0,6,312000
U00668,2026-01,0,7,365100
U00668,2026-01,1,5,315000
U00668,2026-01,2,7,471600
U00668,2026-01,3,1,69000
U00668,2026-01,4,6,267700
U00668,2026-01,5,4,409000
U00669,2025-09,0,4,158000
U00670,2026-01,0,4,156000
U00670,2026-01,1,6,442800
U00672,2025-08,0,5,254000
U00672,2025-08,1,4,198400
U00672,2025-08,2,6,350700
U00673,2026-04,0,6,364850
U00673,2026-04,1,4,170000
U00674,2026-03,0,6,417200
U00675,2026-06,0,2,87800
U00676,2025-09,0,9,308600
U00676,2025-09,1,2,94000
U00677,2026-04,0,2,203000
U00677,2026-04,1,8,414000
U00677,2026-04,2,5,223000
U00679,2026-05,0,4,459000
U00679,2026-05,1,7,330000
U00680,2026-05,0,7,329000
U00680,2026-05,1,3,75300
U00681,2025-07,0,4,475000
U00682,2026-05,0,7,442000
U00682,2026-05,1,9,516000
U00685,2026-03,0,4,358000
U00686,2025-03,0,8,570450
U00689,2025-05,0,5,355700
U00689,2025-05,1,7,542000
U00692,2025-10,0,4,212750
U00692,2025-10,1,6,698000
U00695,2025-11,0,4,218700
U00696,2025-04,0,6,438800
U00697,2025-11,2,2,104000
U00697,2025-11,3,5,389500
U00697,2025-11,4,10,590000
U00697,2025-11,5,7,643950
U00699,2025-12,0,4,202000
U00703,2026-03,0,7,423500
U00704,2026-01,0,9,463900
U00704,2026-01,1,6,543000
U00704,2026-01,2,9,540100
U00705,2025-03,0,6,475450
U00705,2025-03,1,9,454200
U00708,2025-08,0,6,415000
U00708,2025-08,1,5,225000
U00708,2025-08,2,2,202000
U00708,2025-08,3,3,264000
U00708,2025-08,4,4,207350
U00708,2025-08,5,7,219000
U00708,2025-08,6,4,338800
U00708,2025-08,7,3,188800
U00708,2025-08,8,7,470700
U00708,2025-08,9,4,164000
U00708,2025-08,10,1,89000
U00709,2025-09,0,8,591500
U00711,2025-05,0,9,386150
U00711,2025-05,1,2,166950
U00711,2025-05,2,5,397000
U00711,2025-05,3,4,117000
U00711,2025-05,4,5,268000
U00713,2025-12,0,11,635000
U00713,2025-12,1,4,105000
U00716,2025-09,0,5,239600
U00716,2025-09,1,9,371000
U00717,2025-07,0,4,426300
U00718,2025-06,0,2,146000
U00719,2025-06,2,11,594750
U00719,2025-06,3,7,296200
U00719,2025-06,4,8,490000
U00719,2025-06,5,10,522600
U00719,2025-06,6,5,305700
U00719,2025-06,7,6,460300
U00719,2025-06,8,4,204000
U00719,2025-06,9,5,273000
U00719,2025-06,10,9,545350
U00719,2025-06,11,9,429200
U00719,2025-06,12,6,290100
U00720,2025-10,0,4,234800
U00720,2025-10,1,9,611350
U00720,2025-10,2,6,305000
U00721,2025-10,0,3,126500
U00722,2025-12,0,2,96600
U00722,2025-12,1,3,117800
U00722,2025-12,2,6,705000
U00722,2025-12,3,2,218000
U00726,2026-02,0,3,156000
U00726,2026-02,1,4,368750
U00726,2026-02,2,3,104000
U00726,2026-02,3,3,302450
U00726,2026-02,4,1,58000
U00727,2026-03,0,6,185000
U00729,2025-07,0,8,431900
U00731,2025-11,0,7,371000
U00731,2025-11,1,6,386000
U00731,2025-11,2,4,227000
U00731,2025-11,3,5,294700
U00731,2025-11,4,9,502000
U00731,2025-11,5,9,647650
U00731,2025-11,6,5,231900
U00731,2025-11,7,8,453000
U00732,2025-07,0,5,512000
U00732,2025-07,1,6,306350
U00732,2025-07,2,5,401000
U00732,2025-07,3,4,143900
U00734,2026-04,0,6,339200
U00735,2025-08,0,7,329000
U00736,2025-02,0,4,164000
U00737,2025-06,0,2,195500
U00740,2025-04,0,6,195600
U00741,2026-04,0,9,758300
U00741,2026-04,1,3,105000
U00741,2026-04,2,7,757000
U00743,2025-06,0,4,343000
U00744,2025-02,0,2,59500
U00744,2025-02,1,3,171000
U00744,2025-02,2,7,419000
U00745,2026-05,0,8,219000
U00745,2026-05,1,6,302400
U00746,2026-03,0,4,213000
U00746,2026-03,1,5,343000
U00746,2026-03,2,2,56900
U00748,2025-09,0,8,585800
U00749,2025-05,0,7,501000
U00749,2025-05,1,4,389500
U00749,2025-05,2,4,220000
U00751,2026-05,0,3,239550
U00751,2026-05,1,4,417000
U00754,2026-04,0,6,327000
U00754,2026-04,1,6,222700
U00754,2026-04,2,1,24000
U00755,2025-04,0,5,272300
U00755,2025-04,1,8,471800
U00755,2025-04,2,10,531000
U00756,2025-07,0,8,299000
U00757,2026-03,0,6,589500
U00758,2025-05,0,8,319000
U00758,2025-05,1,6,368250
U00758,2025-05,2,9,593200
U00758,2025-05,3,4,129750
U00759,2026-04,0,8,346000
U00761,2025-04,0,7,333600
U00761,2025-04,1,7,368750
U00761,2025-04,2,4,296700
U00761,2025-04,3,7,619000
U00761,2025-04,4,6,294000
U00761,2025-04,5,12,623200
U00761,2025-04,6,3,82000
U00761,2025-04,7,5,315250
U00762,2025-01,0,10,496000
U00764,2025-10,0,4,151200
U00764,2025-10,1,5,169000
U00764,2025-10,2,2,38000
U00764,2025-10,3,4,105000
U00765,2026-06,0,7,310300
U00766,2025-09,0,2,68000
U00768,2025-01,0,9,425500
U00768,2025-01,1,8,455350
U00769,2025-04,0,7,427600
U00769,2025-04,1,6,264800
U00769,2025-04,2,5,412000
U00770,2025-08,0,4,250000
U00770,2025-08,1,3,277000
U00776,2026-05,0,11,739650
U00777,2025-10,0,2,74000
U00777,2025-10,1,2,65850
U00778,2025-11,0,2,33000
U00779,2025-11,0,5,182600
U00779,2025-11,1,3,112000
U00780,2025-03,0,5,195900
U00781,2025-11,0,8,687900
U00782,2026-02,0,8,482650
U00782,2026-02,1,9,532500
U00782,2026-02,2,5,216000
U00782,2026-02,3,6,462100
U00782,2026-02,4,8,516650
U00783,2025-01,0,12,601400
U00783,2025-01,1,12,617200
U00784,2025-07,0,1,139650
U00785,2025-05,0,3,60000
U00785,2025-05,1,5,129600
U00785,2025-05,2,7,391000
U00785,2025-05,3,4,261300
U00786,2025-11,0,6,402600
U00786,2025-11,1,5,211800
U00788,2025-07,0,2,100000
U00791,2025-06,0,1,72000
U00793,2025-03,0,9,393200
U00793,2025-03,1,4,125750
U00794,2025-06,0,7,562000
U00794,2025-06,1,6,346000
U00794,2025-06,2,3,102000
U00794,2025-06,3,5,223000
U00794,2025-06,4,2,135000
U00794,2025-06,5,3,222000
U00798,2025-11,0,7,305600
U00798,2025-11,1,6,391000
U00798,2025-11,2,6,386450
U00798,2025-11,3,10,418000
U00798,2025-11,4,6,615000
U00798,2025-11,5,6,555000
U00798,2025-11,6,9,636500
U00799,2026-01,0,4,462000
U00799,2026-01,1,6,366700
U00799,2026-01,2,8,510950
U00799,2026-01,3,5,275000
U00799,2026-01,4,6,485550
U00799,2026-01,5,5,249000
U00800,2025-11,1,10,414100
U00800,2025-11,2,2,109700
U00800,2025-11,3,4,174250
U00800,2025-11,4,4,213000
U00800,2025-11,5,6,207000
U00800,2025-11,6,8,311000
U00800,2025-11,7,5,643800
U00801,2026-04,0,4,505300
U00801,2026-04,1,5,274000
U00801,2026-04,2,5,118500
U00805,2025-10,0,1,52000
U00805,2025-10,1,10,540500
U00805,2025-10,2,7,222750
U00805,2025-10,3,4,274000
U00805,2025-10,4,9,467650
U00805,2025-10,5,5,128000
U00805,2025-10,6,9,392150
U00805,2025-10,7,3,273900
U00805,2025-10,8,8,363000
U00807,2026-05,0,8,425400
U00807,2026-05,1,7,276250
U00808,2025-01,1,7,377600
U00809,2025-10,0,7,525200
U00809,2025-10,1,5,346000
U00809,2025-10,2,3,122000
U00809,2025-10,3,1,44000
U00809,2025-10,4,3,80000
U00809,2025-10,5,3,110000
U00809,2025-10,6,4,264100
U00810,2025-01,0,10,459800
U00810,2025-01,1,14,687000
U00810,2025-01,2,8,526900
U00810,2025-01,3,9,287000
U00810,2025-01,4,7,457500
U00810,2025-01,5,4,171000
U00810,2025-01,6,2,45750
U00810,2025-01,7,8,646000
U00812,2025-12,0,10,377500
U00812,2025-12,1,4,228000
U00814,2025-06,0,5,198000
U00814,2025-06,1,4,110000
U00814,2025-06,2,7,353000
U00814,2025-06,3,4,191000
U00815,2025-12,0,6,616900
U00815,2025-12,1,5,329750
U00815,2025-12,2,3,112000
U00816,2026-01,0,3,272000
U00816,2026-01,1,5,531500
U00816,2026-01,2,4,278000
U00816,2026-01,3,5,163850
U00816,2026-01,4,5,274000
U00816,2026-01,5,3,211900
U00818,2025-02,0,6,211000
U00818,2025-02,1,10,497550
U00819,2025-07,0,6,380400
U00819,2025-07,1,5,213000
U00819,2025-07,2,7,277000
U00819,2025-07,3,6,611000
U00819,2025-07,4,3,222900
U00819,2025-07,5,8,474700
U00819,2025-07,6,6,313000
U00820,2026-02,0,5,300000
U00821,2026-04,0,5,243300
U00822,2025-04,0,2,134800
U00822,2025-04,1,7,413000
U00822,2025-04,2,5,454900
U00822,2025-04,3,5,124000
U00823,2025-08,0,3,127000
U00823,2025-08,1,4,309000
U00824,2026-04,0,6,218000
U00824,2026-04,1,4,215000
U00824,2026-04,2,6,476000
U00825,2025-03,0,3,136000
U00825,2025-03,1,7,512000
U00825,2025-03,2,6,381500
U00825,2025-03,3,2,91400
U00825,2025-03,4,1,36000
U00825,2025-03,5,3,98000
U00825,2025-03,6,3,70000
U00825,2025-03,7,4,75000
U00826,2026-05,0,7,564950
U00828,2026-01,0,4,224500
U00828,2026-01,1,1,22000
U00829,2025-08,0,3,194350
U00832,2025-01,0,12,421200
U00833,2026-05,0,9,448150
U00833,2026-05,1,6,324300
U00834,2026-02,0,3,128000
U00834,2026-02,1,4,127000
U00835,2026-05,0,5,358150
U00835,2026-05,1,3,201000
U00836,2025-10,0,3,117000
U00836,2025-10,1,5,184550
U00837,2026-06,0,4,120000
U00839,2025-07,0,6,588000
U00839,2025-07,1,4,229000
U00840,2025-11,0,6,262600
U00841,2025-09,0,6,231100
U00843,2025-02,0,6,350000
U00843,2025-02,1,2,81600
U00848,2026-03,0,4,126000
U00848,2026-03,1,5,279650
U00848,2026-03,2,4,184000
U00849,2026-04,0,2,126400
U00849,2026-04,1,7,366750
U00850,2025-06,0,3,304550
U00850,2025-06,1,2,70850
U00850,2025-06,2,3,177700
U00850,2025-06,3,6,347700
U00850,2025-06,4,8,379700
U00851,2026-05,0,4,358700
U00851,2026-05,1,5,364800
U00852,2025-05,0,6,302600
U00853,2025-11,0,3,170000
U00854,2025-06,0,3,103000
U00858,2026-05,0,3,101000
U00858,2026-05,1,2,125000
U00859,2025-04,0,7,304000
U00859,2025-04,1,4,261900
U00859,2025-04,2,4,268000
U00860,2026-04,0,9,443000
U00860,2026-04,1,4,345000
U00860,2026-04,2,7,230400
U00861,2025-12,0,5,211000
U00861,2025-12,1,4,307600
U00861,2025-12,2,5,357000
U00861,2025-12,3,2,27000
U00861,2025-12,4,5,273000
U00861,2025-12,5,5,212000
U00861,2025-12,6,6,405200
U00863,2026-01,0,3,138000
U00863,2026-01,1,5,126100
U00864,2025-02,0,10,579000
U00867,2025-01,1,2,132000
U00868,2026-05,0,3,173200
U00868,2026-05,1,5,395700
U00870,2025-03,0,3,116000
U00870,2025-03,1,6,232000
U00870,2025-03,2,6,339000
U00870,2025-03,3,6,246200
U00870,2025-03,4,6,533250
U00870,2025-03,5,9,593850
U00870,2025-03,6,4,252600
U00870,2025-03,7,5,276000
U00870,2025-03,8,2,73600
U00870,2025-03,9,5,127400
U00870,2025-03,10,10,992000
U00870,2025-03,11,6,338000
U00870,2025-03,12,4,161000
U00870,2025-03,13,10,606000
U00870,2025-03,14,5,198000
U00870,2025-03,15,7,355000
U00871,2025-06,0,5,543000
U00872,2025-03,0,2,38500
U00872,2025-03,1,7,493550
U00874,2026-03,0,5,365350
U00878,2025-08,0,5,399000
U00878,2025-08,1,2,66000
U00881,2025-08,0,7,617000
U00881,2025-08,1,8,566000
U00881,2025-08,2,2,61000
U00883,2025-10,0,4,211000
U00883,2025-10,2,2,294000
U00883,2025-10,3,6,367000
U00884,2025-09,0,3,81800
U00885,2025-11,0,6,278100
U00886,2026-03,0,5,189000
U00886,2026-03,1,3,163000
U00886,2026-03,2,7,390300
U00886,2026-03,3,3,218250
U00888,2025-09,0,10,682000
U00888,2025-09,1,7,381000
U00889,2026-02,0,10,631100
U00889,2026-02,1,7,728850
U00889,2026-02,2,2,137500
U00889,2026-02,3,7,391600
U00889,2026-02,4,9,564200
U00890,2025-06,0,5,175000
U00890,2025-06,1,5,349000
U00890,2025-06,2,5,185000
U00891,2026-04,0,7,412550
U00891,2026-04,1,5,213000
U00891,2026-04,2,5,265000
U00893,2025-01,1,6,147000
U00893,2025-01,2,4,219000
U00893,2025-01,3,2,73000
U00893,2025-01,4,3,134000
U00893,2025-01,5,9,465000
U00893,2025-01,6,14,745550
U00893,2025-01,7,4,336500
U00893,2025-01,8,2,111000
U00894,2026-02,0,9,503800
U00894,2026-02,1,9,680000
U00894,2026-02,2,5,154250
U00894,2026-02,3,6,414500
U00895,2026-02,0,10,545000
U00895,2026-02,1,3,111300
U00895,2026-02,2,7,374050
U00895,2026-02,3,3,157800
U00896,2025-04,0,8,352850
U00896,2025-04,1,8,438450
U00896,2025-04,2,7,560000
U00897,2026-06,0,7,418650
U00898,2025-11,0,3,124000
U00899,2025-01,0,9,526200
U00899,2025-01,1,8,331000
U00899,2025-01,2,3,126000
U00899,2025-01,3,4,221000
U00899,2025-01,4,9,359750
U00899,2025-01,5,9,732000
U00899,2025-01,6,7,435550
U00900,2025-11,0,8,432500
U00903,2025-05,0,4,236000
U00904,2025-02,0,6,306400
U00904,2025-02,1,6,373850
U00906,2025-04,0,2,72000
U00906,2025-04,1,5,258000
U00906,2025-04,2,3,270350
U00906,2025-04,3,4,202450
U00906,2025-04,4,4,253000
U00906,2025-04,5,4,495000
U00906,2025-04,6,5,239000
U00906,2025-04,7,3,159000
U00906,2025-04,8,3,308000
U00906,2025-04,9,2,176000
U00906,2025-04,10,5,515000
U00906,2025-04,11,1,56000
U00906,2025-04,12,5,431000
U00906,2025-04,13,2,142000
U00908,2025-12,0,5,343100
U00909,2025-06,0,9,485200
U00909,2025-06,1,6,261450
U00909,2025-06,2,4,367000
U00910,2025-06,0,1,70000
U00912,2025-03,0,5,231000
U00914,2026-04,0,2,75000
U00915,2026-06,0,5,292000
U00916,2026-01,0,5,292000
U00916,2026-01,1,6,501000
U00916,2026-01,2,5,258650
U00917,2025-11,0,9,573000
U00920,2025-02,0,7,409200
U00920,2025-02,1,2,127000
U00921,2026-01,0,6,487100
U00922,2026-03,0,5,129200
U00923,2025-09,0,4,179000
U00925,2026-03,0,8,508000
U00926,2026-05,0,10,484550
U00929,2025-08,0,2,43000
U00929,2025-08,1,5,334400
U00930,2025-05,0,5,300000
U00931,2026-04,0,7,231250
U00931,2026-04,1,12,747350
U00931,2026-04,2,6,369000
U00932,2025-03,0,4,133250
U00932,2025-03,1,7,336000
U00932,2025-03,2,11,452050
U00932,2025-03,3,4,266000
U00932,2025-03,4,4,348400
U00932,2025-03,5,8,533000
U00932,2025-03,6,9,756800
U00932,2025-03,7,11,431700
U00932,2025-03,8,3,127000
U00932,2025-03,9,12,491600
U00937,2025-12,0,5,379000
U00937,2025-12,1,3,196000
U00937,2025-12,2,5,193100
U00937,2025-12,3,5,400000
U00937,2025-12,4,3,165000
U00937,2025-12,5,3,311000
U00937,2025-12,6,6,198000
U00938,2025-01,1,2,76500
U00939,2025-03,0,5,266100
U00940,2025-08,0,4,115000
U00940,2025-08,1,5,268550
U00940,2025-08,2,5,439100
U00941,2026-04,0,3,132000
U00941,2026-04,1,5,284200
U00942,2025-08,0,4,225000
U00943,2025-08,0,7,423500
U00943,2025-08,1,4,533750
U00943,2025-08,2,3,144850
U00943,2025-08,3,5,131350
U00943,2025-08,4,3,163000
U00943,2025-08,5,6,470000
U00943,2025-08,6,4,204300
U00943,2025-08,7,4,315000
U00943,2025-08,8,4,228000
U00943,2025-08,9,6,317950
U00943,2025-08,10,3,146000
U00949,2026-04,0,5,456000
U00950,2025-06,0,4,512000
U00951,2026-02,0,6,343300
U00951,2026-02,1,9,385250
U00951,2026-02,2,4,308800
U00951,2026-02,3,11,489100
U00951,2026-02,4,8,487500
U00952,2026-03,0,7,567800
U00954,2026-03,0,12,700100
U00955,2026-05,0,7,557100
U00955,2026-05,1,10,485750
U00958,2025-05,0,6,344150
U00958,2025-05,1,2,50900
U00960,2026-03,0,9,543250
U00963,2025-04,0,7,448000
U00968,2025-09,0,7,750500
U00968,2025-09,1,4,162500
U00969,2026-03,0,4,82200
U00971,2025-01,0,12,651350
U00971,2025-01,1,5,208850
U00971,2025-01,2,2,70250
U00971,2025-01,3,2,102000
U00971,2025-01,4,7,417800
U00973,2026-06,0,6,406000
U00974,2025-01,1,5,150100
U00976,2025-09,0,10,448000
U00978,2026-03,0,6,458700
U00980,2025-03,0,3,128250
U00980,2025-03,1,8,269000
U00981,2025-01,0,17,944700
U00981,2025-01,1,7,283000
U00981,2025-01,2,4,101750
U00987,2026-05,0,1,45000
U00987,2026-05,1,3,110000
U00988,2026-01,0,7,414050
U00988,2026-01,1,3,257700
U00988,2026-01,2,5,454000
U00988,2026-01,3,8,373550
U00988,2026-01,4,2,108000
U00988,2026-01,5,5,350000
U00989,2026-06,0,9,413100
U00990,2026-03,0,3,119000
U00991,2025-02,0,9,459700
U00993,2025-11,0,6,459600
U00993,2025-11,1,4,330300
U00993,2025-11,2,4,160100
U00994,2025-11,0,2,43800
U00997,2025-07,0,4,197000
U00997,2025-07,1,4,133000
U00997,2025-07,2,1,15000
U00999,2025-06,0,4,338000
U01002,2026-04,0,3,117000
U01002,2026-04,1,3,118000
U01004,2025-05,0,6,434000
U01005,2025-11,0,6,815500
U01005,2025-11,1,7,299600
U01005,2025-11,2,6,371500
U01005,2025-11,3,6,357000
U01005,2025-11,4,6,186500
U01005,2025-11,5,7,339000
U01005,2025-11,6,3,244000
U01005,2025-11,7,6,367000
U01007,2026-05,0,14,697750
U01007,2026-05,1,6,208500
U01008,2025-06,1,3,180000
U01008,2025-06,2,5,316000
U01008,2025-06,3,4,294000
U01008,2025-06,4,4,304800
U01008,2025-06,5,5,282000
U01008,2025-06,6,4,319000
U01008,2025-06,7,9,586200
U01008,2025-06,8,5,316650
U01008,2025-06,9,7,242200
U01008,2025-06,10,7,469750
U01008,2025-06,11,5,296250
U01008,2025-06,12,7,395400
U01009,2025-06,0,4,369600
U01009,2025-06,1,5,171000
U01009,2025-06,2,5,410700
U01009,2025-06,3,9,869600
U01009,2025-06,4,5,260050
U01009,2025-06,5,7,986000
U01009,2025-06,6,13,529850
U01009,2025-06,7,5,288000
U01009,2025-06,8,2,364000
U01009,2025-06,9,5,365600
U01009,2025-06,10,2,239950
U01011,2026-02,0,13,507000
U01011,2026-02,1,3,188000
U01011,2026-02,2,2,72000
U01011,2026-02,3,5,282000
U01011,2026-02,4,6,430500
U01017,2025-11,0,4,433250
U01017,2025-11,1,4,300000
U01017,2025-11,2,5,295000
U01019,2025-06,0,4,84000
U01020,2026-03,0,6,331300
U01020,2026-03,1,4,238000
U01020,2026-03,2,5,263000
U01020,2026-03,3,5,181250
U01021,2025-04,0,11,848100
U01023,2025-06,0,4,161000
U01023,2025-06,1,7,328450
U01023,2025-06,2,5,177000
U01023,2025-06,3,5,434700
U01032,2026-06,0,5,204000
U01033,2026-01,0,4,253000
U01033,2026-01,1,3,258000
U01034,2025-09,0,7,393000
U01034,2025-09,1,4,274000
U01035,2025-06,0,5,281000
U01035,2025-06,1,3,123000
U01037,2026-05,0,6,362000
U01038,2025-10,0,10,450050
U01039,2025-10,0,7,324600
U01040,2025-03,0,4,242000
U01042,2026-01,0,7,483000
U01043,2026-03,0,6,256500
U01046,2026-05,0,5,308550
U01047,2025-02,0,11,475000
U01047,2025-02,1,5,337000
U01047,2025-02,2,9,594000
U01048,2025-11,0,7,433700
U01048,2025-11,1,6,332200
U01049,2025-05,0,3,138000
U01049,2025-05,1,7,441000
U01052,2025-12,0,3,196000
U01052,2025-12,1,3,209500
U01053,2025-08,0,7,436400
U01053,2025-08,1,4,226700
U01053,2025-08,2,6,512000
U01054,2026-05,0,1,68000
U01055,2025-08,0,4,108500
U01056,2026-06,0,5,149000
U01058,2025-06,2,9,350800
U01058,2025-06,3,5,169000
U01058,2025-06,4,5,295400
U01058,2025-06,5,5,272100
U01059,2025-12,0,7,359250
U01059,2025-12,1,6,317100
U01060,2026-05,0,10,482100
U01060,2026-05,1,4,316000
U01062,2026-01,0,2,136400
U01064,2026-04,0,5,478000
U01065,2026-02,0,9,580700
U01067,2025-12,0,13,694000
U01067,2025-12,1,3,74000
U01068,2026-06,0,3,155750
U01069,2025-03,0,4,142100
U01069,2025-03,1,5,274000
U01069,2025-03,2,9,308750
