pelanggan_id,tanggal_daftar,kota,kanal_akuisisi,tahun_lahir,jenis_kelamin,member_premium,tipe_pelanggan
U00422,2025-04-22,Jakarta,iklan_google,1990,L,False,biasa
U00423,2025-05-27,Bandung,referral,1976,L,False,setia
U00424,2025-10-25,Surabaya,organik,1984,L,False,biasa
U00425,2025-05-10,Denpasar,iklan_meta,2001,L,False,biasa
U00426,2025-05-22,Jakarta,referral,1998,L,False,setia
U00427,2026-01-13,Jakarta,iklan_meta,2002,L,False,biasa
U00428,2025-08-13,Jakarta,iklan_google,2004,L,False,biasa
U00429,2026-01-12,Bandung,gojek_grab,1994,P,True,biasa
U00430,2025-01-12,Denpasar,iklan_meta,1990,L,False,biasa
U00431,2025-02-22,Jakarta,gojek_grab,1978,P,False,biasa
U00432,2025-06-02,Yogyakarta,organik,1986,L,True,biasa
U00433,2025-07-15,Bandung,iklan_google,1995,P,False,setia
U00434,2025-05-27,Jakarta,iklan_google,2003,L,False,biasa
U00435,2025-08-02,Jakarta,iklan_meta,1997,P,False,biasa
U00436,2026-05-12,Jakarta,organik,1988,L,False,biasa
U00437,2025-09-06,Bandung,organik,1991,P,True,biasa
U00438,2025-11-14,Jakarta,iklan_google,1977,P,False,setia
U00439,2026-03-03,Yogyakarta,organik,1993,P,False,biasa
U00440,2025-04-06,Bandung,iklan_meta,1985,L,False,biasa
U00441,2025-03-19,Jakarta,iklan_google,1997,L,True,biasa
U00442,2025-08-19,Jakarta,gojek_grab,1987,L,True,biasa
U00443,2025-12-02,Jakarta,gojek_grab,1976,L,False,biasa
U00444,2025-09-24,Jakarta,iklan_google,1991,P,False,biasa
U00445,2025-03-06,Jakarta,gojek_grab,1981,P,False,biasa
U00446,2025-12-11,Yogyakarta,iklan_google,2001,L,False,biasa
U00447,2026-05-15,Yogyakarta,iklan_google,1991,P,False,biasa
U00448,2025-10-15,Jakarta,iklan_meta,1976,L,False,biasa
U00449,2026-05-01,Yogyakarta,referral,1990,P,False,setia
U00450,2025-08-16,Jakarta,organik,1994,P,False,biasa
U00451,2025-08-05,Jakarta,organik,1991,P,False,biasa
U00452,2025-06-17,Jakarta,iklan_google,1999,L,False,biasa
U00453,2025-10-08,Jakarta,referral,1980,P,False,biasa
U00454,2025-11-07,Surabaya,organik,1985,L,False,biasa
U00455,2025-02-27,Yogyakarta,gojek_grab,1985,P,False,biasa
U00456,2026-06-11,Denpasar,referral,1981,L,False,biasa
U00457,2025-03-24,Surabaya,organik,1989,L,False,biasa
U00458,2025-10-26,Jakarta,referral,1997,P,False,biasa
U00459,2025-06-17,Denpasar,organik,1977,L,False,biasa
U00460,2026-04-24,Surabaya,referral,2003,L,False,setia
U00461,2025-12-14,Surabaya,organik,1991,P,False,setia
U00462,2025-01-09,Jakarta,organik,1992,P,False,biasa
U00463,2025-01-15,Jakarta,iklan_meta,2006,L,False,biasa
U00464,2025-04-20,Bandung,iklan_google,2002,L,False,biasa
U00465,2026-03-20,Yogyakarta,iklan_google,1999,P,False,biasa
U00466,2026-04-12,Bandung,iklan_meta,1993,P,True,biasa
U00467,2025-10-25,Jakarta,referral,1991,L,False,biasa
U00468,2025-11-04,Jakarta,iklan_meta,1983,P,False,setia
U00469,2025-12-16,Jakarta,iklan_meta,1975,P,False,biasa
U00470,2025-09-21,Yogyakarta,iklan_google,1976,P,False,biasa
U00471,2025-10-03,Denpasar,referral,1979,P,False,setia
U00472,2025-07-19,Bandung,gojek_grab,2005,P,False,biasa
U00473,2025-09-22,Bandung,organik,1977,L,True,biasa
U00474,2025-06-09,Jakarta,gojek_grab,1992,P,False,biasa
U00475,2026-02-08,Bandung,organik,1997,L,True,biasa
U00476,2026-01-02,Bandung,organik,1995,L,True,biasa
U00477,2026-01-23,Jakarta,iklan_google,2000,L,True,biasa
U00478,2025-07-17,Denpasar,organik,1979,L,True,biasa
U00479,2025-08-02,Jakarta,iklan_google,1998,P,False,biasa
U00480,2025-08-24,Jakarta,iklan_meta,2003,P,False,biasa
U00481,2025-11-22,Jakarta,gojek_grab,1989,P,False,biasa
U00482,2026-02-24,Jakarta,referral,1991,L,False,setia
U00483,2025-01-05,Bandung,iklan_meta,1999,P,False,biasa
U00484,2026-05-26,Jakarta,iklan_google,2001,L,False,biasa
U00485,2026-04-11,Denpasar,organik,1990,P,False,setia
U00486,2026-06-21,Surabaya,iklan_meta,2002,L,False,setia
U00487,2025-05-30,Jakarta,referral,1977,P,False,setia
U00488,2025-09-19,Surabaya,iklan_meta,1981,P,True,biasa
U00489,2025-10-23,Yogyakarta,iklan_meta,1998,P,False,biasa
U00490,2025-03-16,Jakarta,organik,2005,P,False,setia
U00491,2025-07-12,Surabaya,iklan_meta,1993,L,False,biasa
U00492,2025-01-14,Bandung,referral,1983,L,True,setia
U00493,2025-03-06,Surabaya,referral,1985,L,False,setia
U00494,2025-09-25,Jakarta,organik,1976,P,True,setia
U00495,2025-06-20,Surabaya,iklan_meta,1991,L,False,biasa
U00496,2025-02-11,Jakarta,iklan_meta,1993,L,False,biasa
U00497,2026-03-28,Surabaya,iklan_meta,1989,P,False,biasa
U00498,2025-03-05,Surabaya,gojek_grab,1984,L,False,setia
U00499,2025-05-06,Jakarta,referral,1993,L,False,biasa
U00500,2025-05-07,Jakarta,organik,1982,P,True,biasa
U00501,2025-10-06,Bandung,iklan_google,2004,L,True,setia
U00502,2026-06-20,Denpasar,organik,1986,L,True,biasa
U00503,2025-01-16,Jakarta,iklan_meta,1996,L,False,biasa
U00504,2025-03-29,Jakarta,iklan_google,1977,P,False,biasa
U00505,2025-06-29,Jakarta,iklan_meta,1999,P,False,biasa
U00506,2025-03-01,Bandung,iklan_meta,1994,L,False,biasa
U00507,2025-01-04,Jakarta,iklan_meta,1997,L,False,biasa
U00508,2026-05-10,Jakarta,organik,1995,L,False,biasa
U00509,2025-05-01,Denpasar,organik,1981,P,False,setia
U00510,2025-12-02,Jakarta,iklan_google,1981,L,False,biasa
U00511,2026-04-23,Surabaya,iklan_google,2006,L,True,biasa
U00512,2026-02-04,Bandung,gojek_grab,1991,P,False,biasa
U00513,2025-01-23,Denpasar,organik,1994,P,False,biasa
U00514,2025-07-11,Surabaya,gojek_grab,1993,P,False,biasa
U00515,2025-01-28,Jakarta,organik,1984,L,True,biasa
U00516,2026-05-20,Denpasar,referral,1991,P,False,biasa
U00517,2025-09-08,Jakarta,iklan_meta,1992,P,True,biasa
U00518,2026-06-12,Jakarta,gojek_grab,1988,P,False,biasa
U00519,2025-08-05,Surabaya,organik,1977,P,False,biasa
U00520,2025-10-29,Yogyakarta,organik,2003,L,False,biasa
U00521,2025-02-03,Denpasar,iklan_google,1977,P,False,biasa
U00522,2026-06-17,Jakarta,referral,1989,P,False,biasa
U00523,2026-04-09,Yogyakarta,referral,1993,P,False,biasa
U00524,2025-10-01,Jakarta,gojek_grab,2000,P,False,biasa
U00525,2025-05-06,Surabaya,referral,1988,P,False,setia
U00526,2025-08-26,Bandung,gojek_grab,2001,L,False,biasa
U00527,2025-08-24,Bandung,organik,1976,P,False,setia
U00528,2026-03-01,Jakarta,iklan_meta,1990,L,False,biasa
U00529,2025-06-10,Jakarta,organik,1980,P,False,biasa
U00530,2025-12-14,Jakarta,referral,1979,P,True,setia
U00531,2026-03-14,Denpasar,iklan_meta,1995,P,False,biasa
U00532,2025-04-19,Jakarta,iklan_meta,1987,P,False,biasa
U00533,2026-02-24,Bandung,organik,2002,L,False,biasa
U00534,2025-10-06,Jakarta,gojek_grab,1994,L,True,biasa
U00535,2025-04-21,Bandung,iklan_meta,1991,P,False,biasa
U00536,2025-01-09,Yogyakarta,organik,1992,L,False,biasa
U00537,2026-04-23,Surabaya,organik,1993,L,False,biasa
U00538,2026-04-18,Jakarta,iklan_google,2000,L,False,setia
U00539,2025-02-04,Jakarta,iklan_google,1981,L,False,biasa
U00540,2025-10-20,Yogyakarta,referral,1992,L,False,setia
U00541,2025-02-20,Yogyakarta,organik,1994,P,False,biasa
U00542,2025-01-25,Bandung,organik,2004,P,False,biasa
U00543,2025-02-01,Jakarta,iklan_meta,1983,P,True,biasa
U00544,2026-05-22,Surabaya,organik,1986,P,False,setia
U00545,2025-10-01,Jakarta,iklan_google,1985,P,False,biasa
U00546,2026-06-24,Jakarta,gojek_grab,1992,P,False,biasa
U00547,2026-02-21,Surabaya,iklan_meta,2004,L,False,biasa
U00548,2026-02-03,Bandung,organik,1995,P,False,biasa
U00549,2025-02-27,Jakarta,gojek_grab,1998,P,False,biasa
U00550,2025-08-21,Jakarta,gojek_grab,1989,L,False,biasa
U00551,2025-11-01,Surabaya,iklan_meta,1992,P,False,biasa
U00552,2025-11-16,Yogyakarta,referral,1995,P,False,setia
U00553,2025-03-16,Bandung,organik,1986,P,False,setia
U00554,2025-01-06,Jakarta,referral,1984,P,False,biasa
U00555,2025-11-27,Bandung,organik,1990,P,False,biasa
U00556,2025-02-28,Denpasar,referral,1982,L,False,biasa
U00557,2026-05-21,Denpasar,organik,1978,L,False,setia
U00558,2025-06-28,Surabaya,iklan_meta,1991,P,False,biasa
U00559,2026-05-16,Yogyakarta,iklan_google,2005,L,False,setia
U00560,2025-08-11,Jakarta,gojek_grab,1978,P,False,biasa
U00561,2025-08-17,Bandung,iklan_meta,1980,P,False,biasa
U00562,2026-02-13,Yogyakarta,iklan_meta,1989,P,True,setia
U00563,2026-05-01,Jakarta,organik,1998,P,False,biasa
U00564,2025-04-03,Jakarta,iklan_meta,1995,L,False,biasa
U00565,2025-08-28,Bandung,iklan_meta,1978,P,True,biasa
U00566,2025-03-04,Jakarta,iklan_meta,1998,L,True,setia
U00567,2026-01-14,Yogyakarta,iklan_google,2005,P,True,biasa
U00568,2026-01-12,Denpasar,gojek_grab,1987,P,False,biasa
U00569,2025-03-18,Surabaya,organik,1987,P,False,biasa
U00570,2026-04-25,Denpasar,iklan_meta,1992,L,False,biasa
U00571,2026-06-14,Bandung,organik,1982,P,False,biasa
U00572,2026-04-21,Surabaya,organik,1981,L,True,setia
U00573,2026-03-10,Yogyakarta,organik,1981,L,False,biasa
U00574,2026-02-05,Denpasar,gojek_grab,1982,L,False,setia
U00575,2025-05-31,Yogyakarta,gojek_grab,2003,L,False,biasa
U00576,2026-06-16,Bandung,organik,1996,P,False,biasa
U00577,2025-06-15,Denpasar,referral,1983,L,False,biasa
U00578,2025-10-09,Denpasar,organik,1979,L,True,setia
U00579,2026-01-15,Bandung,iklan_meta,1977,L,True,biasa
U00580,2026-02-23,Jakarta,iklan_meta,1989,P,False,biasa
U00581,2025-06-26,Surabaya,referral,1992,L,False,setia
U00582,2025-08-14,Jakarta,iklan_meta,1995,L,False,setia
U00583,2025-09-14,Jakarta,referral,1979,L,False,biasa
U00584,2025-07-10,Surabaya,referral,1986,P,False,setia
U00585,2025-06-26,Bandung,gojek_grab,2005,L,False,biasa
U00586,2026-05-07,Denpasar,iklan_google,1989,P,False,biasa
U00587,2025-05-11,Denpasar,iklan_google,1988,P,False,biasa
U00588,2025-08-21,Jakarta,iklan_meta,1986,L,False,biasa
U00589,2025-03-22,Jakarta,iklan_meta,1990,P,False,biasa
U00590,2026-02-08,Jakarta,organik,1979,P,False,setia
U00591,2026-03-12,Jakarta,referral,2004,L,False,setia
U00592,2025-09-26,Bandung,organik,1995,L,False,biasa
U00593,2025-02-03,Denpasar,organik,1983,P,False,biasa
U00594,2025-03-02,Bandung,iklan_meta,1999,L,False,biasa
U00595,2025-05-17,Jakarta,iklan_meta,1992,P,True,biasa
U00596,2025-03-10,Jakarta,gojek_grab,2003,P,False,setia
U00597,2025-05-02,Surabaya,iklan_google,1975,P,False,biasa
U00598,2025-10-03,Jakarta,iklan_meta,1990,P,False,biasa
U00599,2025-11-12,Yogyakarta,gojek_grab,1993,P,False,biasa
U00600,2026-01-18,Surabaya,gojek_grab,1982,L,True,biasa
U00601,2026-05-19,Jakarta,iklan_google,1984,L,False,biasa
U00602,2026-02-05,Jakarta,organik,1975,L,False,setia
U00603,2025-09-13,Jakarta,iklan_meta,1990,P,False,biasa
U00604,2025-07-01,Surabaya,gojek_grab,1982,L,False,setia
U00605,2026-04-15,Bandung,iklan_google,1980,P,False,biasa
U00606,2025-01-05,Denpasar,organik,1980,L,False,setia
U00607,2026-01-30,Surabaya,iklan_meta,1991,L,False,biasa
U00608,2025-10-16,Jakarta,iklan_google,1977,L,False,setia
U00609,2025-09-23,Jakarta,iklan_meta,1985,L,False,biasa
U00610,2025-04-13,Jakarta,iklan_google,1987,P,False,biasa
U00611,2025-06-03,Bandung,gojek_grab,2003,P,False,biasa
U00612,2025-06-22,Yogyakarta,organik,2000,L,False,setia
U00613,2025-01-23,Surabaya,iklan_google,1999,P,False,biasa
U00614,2025-11-02,Denpasar,gojek_grab,1985,L,False,biasa
U00615,2025-11-04,Jakarta,iklan_meta,1997,P,False,biasa
U00616,2025-07-31,Jakarta,iklan_meta,1981,P,True,biasa
U00617,2026-05-02,Bandung,iklan_meta,1990,L,False,biasa
U00618,2025-09-05,Jakarta,iklan_meta,2002,P,False,biasa
U00619,2025-02-09,Surabaya,referral,2004,P,False,biasa
U00620,2025-01-28,Yogyakarta,referral,1991,P,False,biasa
U00621,2025-07-18,Yogyakarta,iklan_google,1984,L,False,biasa
U00622,2025-04-09,Surabaya,iklan_google,1997,P,False,biasa
U00623,2026-04-11,Surabaya,referral,1984,P,False,biasa
U00624,2026-03-31,Bandung,organik,1989,P,False,biasa
U00625,2026-06-05,Jakarta,iklan_google,1975,P,False,biasa
U00626,2025-10-04,Yogyakarta,gojek_grab,2004,L,False,setia
U00627,2025-09-21,Bandung,iklan_meta,1992,P,False,biasa
U00628,2026-04-23,Bandung,referral,2004,P,False,biasa
U00629,2025-12-10,Bandung,iklan_meta,2004,L,True,biasa
U00630,2026-04-08,Bandung,organik,1986,P,False,biasa
U00631,2025-04-16,Surabaya,iklan_meta,1999,P,False,biasa
U00632,2025-04-15,Bandung,referral,2001,P,False,setia
U00633,2025-01-31,Bandung,iklan_google,1984,L,True,biasa
U00634,2025-08-04,Bandung,referral,2003,L,False,biasa
U00635,2026-03-02,Jakarta,iklan_meta,1997,L,False,biasa
U00636,2025-10-11,Yogyakarta,iklan_meta,2005,P,False,biasa
U00637,2025-10-24,Yogyakarta,organik,1992,L,True,biasa
U00638,2025-02-22,Jakarta,gojek_grab,1984,P,False,biasa
U00639,2025-03-10,Bandung,iklan_meta,1995,L,False,biasa
U00640,2025-02-16,Jakarta,referral,1998,P,False,setia
U00641,2025-07-18,Jakarta,iklan_meta,1977,P,False,setia
U00642,2026-03-31,Jakarta,iklan_google,1976,L,False,biasa
U00643,2026-02-04,Jakarta,gojek_grab,1991,L,False,setia
U00644,2026-03-23,Jakarta,organik,1995,P,False,biasa
U00645,2025-06-10,Jakarta,iklan_google,1996,P,False,biasa
U00646,2025-07-26,Jakarta,organik,1990,P,False,biasa
U00647,2026-06-02,Jakarta,gojek_grab,1988,P,False,setia
U00648,2026-01-17,Jakarta,gojek_grab,1993,P,True,biasa
U00649,2026-01-08,Bandung,iklan_meta,1983,P,True,biasa
U00650,2025-10-07,Yogyakarta,organik,2000,P,False,biasa
U00651,2025-02-27,Yogyakarta,iklan_google,1981,L,False,biasa
U00652,2026-02-08,Denpasar,gojek_grab,1992,P,True,biasa
U00653,2025-07-19,Yogyakarta,iklan_google,1999,P,False,biasa
U00654,2025-06-20,Jakarta,referral,1992,L,False,setia
U00655,2026-01-26,Denpasar,referral,1993,L,True,biasa
U00656,2025-09-13,Jakarta,organik,2002,L,False,biasa
U00657,2025-04-02,Yogyakarta,iklan_meta,1975,P,False,biasa
U00658,2026-04-28,Yogyakarta,organik,2004,P,False,setia
U00659,2025-08-02,Jakarta,organik,2002,P,False,biasa
U00660,2026-03-17,Bandung,organik,1991,P,False,biasa
U00661,2025-08-08,Yogyakarta,gojek_grab,1982,L,True,biasa
U00662,2025-06-17,Surabaya,gojek_grab,1995,L,False,biasa
U00663,2026-03-10,Bandung,gojek_grab,1982,P,False,biasa
U00664,2026-04-22,Jakarta,organik,2006,L,False,setia
U00665,2025-06-19,Surabaya,organik,2004,P,False,setia
U00666,2025-08-04,Jakarta,organik,1987,L,False,biasa
U00667,2025-10-26,Yogyakarta,iklan_meta,1985,L,False,setia
U00668,2026-01-04,Bandung,referral,2001,P,False,setia
U00669,2025-09-29,Jakarta,iklan_google,2000,P,True,biasa
U00670,2026-01-20,Denpasar,iklan_google,1992,L,False,biasa
U00671,2026-03-23,Surabaya,gojek_grab,1981,L,False,biasa
U00672,2025-08-05,Jakarta,iklan_meta,2004,L,False,setia
U00673,2026-04-03,Jakarta,gojek_grab,1993,P,False,biasa
U00674,2026-03-23,Jakarta,gojek_grab,1976,P,False,biasa
U00675,2026-06-12,Jakarta,iklan_meta,2006,L,True,biasa
U00676,2025-09-09,Jakarta,iklan_google,1992,L,False,biasa
U00677,2026-04-02,Jakarta,referral,1988,L,True,setia
U00678,2026-06-03,Surabaya,organik,1997,L,False,biasa
U00679,2026-05-24,Jakarta,iklan_meta,1989,P,False,setia
U00680,2026-05-21,Denpasar,organik,1993,P,False,biasa
U00681,2025-07-31,Jakarta,gojek_grab,1987,P,False,biasa
U00682,2026-05-02,Jakarta,iklan_meta,1991,P,False,biasa
U00683,2025-08-24,Denpasar,iklan_meta,1985,L,False,biasa
U00684,2026-05-06,Yogyakarta,organik,2006,P,True,biasa
U00685,2026-03-14,Bandung,gojek_grab,2006,L,False,biasa
U00686,2025-03-21,Jakarta,iklan_meta,1988,P,False,biasa
U00687,2025-03-11,Denpasar,organik,1994,P,True,biasa
U00688,2025-12-17,Bandung,iklan_meta,1979,L,False,biasa
U00689,2025-05-13,Surabaya,iklan_meta,1997,L,False,setia
U00690,2026-02-05,Jakarta,iklan_google,1994,L,False,biasa
U00691,2026-02-26,Yogyakarta,iklan_meta,1983,P,False,biasa
U00692,2025-10-13,Jakarta,organik,1983,P,False,biasa
U00693,2026-02-25,Yogyakarta,organik,1977,L,False,setia
U00694,2025-10-13,Jakarta,organik,1999,L,False,biasa
U00695,2025-11-04,Jakarta,iklan_google,1984,L,False,biasa
U00696,2025-04-19,Jakarta,referral,1979,P,False,biasa
U00697,2025-11-13,Denpasar,organik,1995,P,False,biasa
U00698,2025-03-28,Bandung,iklan_google,1977,P,False,setia
U00699,2025-12-01,Bandung,referral,1986,L,False,biasa
U00700,2026-02-27,Jakarta,organik,1983,L,False,setia
U00701,2026-02-19,Denpasar,referral,1983,P,False,biasa
U00702,2025-03-22,Yogyakarta,organik,1998,L,True,biasa
U00703,2026-03-03,Bandung,referral,1975,L,True,biasa
U00704,2026-01-29,Surabaya,iklan_google,1993,L,False,biasa
U00705,2025-03-22,Jakarta,iklan_google,1976,L,False,biasa
U00706,2025-02-11,Yogyakarta,organik,1985,L,True,biasa
U00707,2025-12-18,Surabaya,gojek_grab,1978,L,False,biasa
U00708,2025-08-11,Jakarta,iklan_meta,1994,P,False,setia
U00709,2025-09-27,Bandung,iklan_meta,1982,P,True,biasa
U00710,2025-01-13,Denpasar,gojek_grab,1984,P,False,biasa
U00711,2025-05-09,Bandung,organik,1997,L,False,setia
U00712,2025-12-23,Yogyakarta,gojek_grab,1992,P,False,biasa
U00713,2025-12-08,Surabaya,organik,1990,P,True,biasa
U00714,2025-06-08,Yogyakarta,gojek_grab,2004,P,True,biasa
U00715,2025-07-04,Denpasar,iklan_meta,1992,P,True,biasa
U00716,2025-09-10,Yogyakarta,gojek_grab,2002,P,False,setia
U00717,2025-07-03,Surabaya,organik,2001,L,False,biasa
U00718,2025-06-04,Bandung,iklan_meta,1986,L,True,biasa
U00719,2025-06-19,Yogyakarta,referral,1980,P,False,setia
U00720,2025-10-06,Jakarta,organik,1994,P,False,biasa
U00721,2025-10-27,Jakarta,organik,1976,L,False,biasa
U00722,2025-12-22,Jakarta,iklan_meta,1986,P,False,setia
U00723,2025-05-15,Yogyakarta,iklan_google,1982,P,True,biasa
U00724,2025-04-01,Jakarta,organik,1983,P,False,biasa
U00725,2025-06-19,Denpasar,organik,1992,L,False,setia
U00726,2026-02-24,Jakarta,iklan_google,1986,P,False,setia
U00727,2026-03-28,Bandung,iklan_google,1992,P,False,biasa
U00728,2026-02-27,Jakarta,referral,1977,L,False,setia
U00729,2025-07-31,Jakarta,iklan_meta,2002,P,False,biasa
U00730,2026-05-24,Jakarta,iklan_google,1979,L,True,setia
U00731,2025-11-05,Surabaya,referral,1995,P,False,setia
U00732,2025-07-25,Jakarta,iklan_google,1977,L,False,biasa
U00733,2025-11-12,Surabaya,referral,1986,P,False,biasa
U00734,2026-04-17,Bandung,organik,2002,L,False,biasa
U00735,2025-08-23,Bandung,iklan_google,1992,L,False,biasa
U00736,2025-02-20,Jakarta,organik,1993,L,False,biasa
U00737,2025-06-15,Jakarta,iklan_meta,1980,P,False,biasa
U00738,2026-06-21,Bandung,iklan_meta,1995,P,False,biasa
U00739,2025-09-08,Denpasar,organik,1990,L,False,biasa
U00740,2025-04-25,Surabaya,organik,1993,P,False,biasa
U00741,2026-04-21,Bandung,organik,1992,L,False,setia
U00742,2025-07-21,Bandung,organik,1986,L,False,setia
U00743,2025-06-22,Jakarta,referral,2005,L,False,biasa
U00744,2025-02-20,Jakarta,iklan_meta,2006,P,False,setia
U00745,2026-05-26,Surabaya,iklan_google,2003,L,False,setia
U00746,2026-03-27,Jakarta,gojek_grab,1983,P,False,biasa
U00747,2025-07-30,Yogyakarta,organik,2001,L,False,biasa
U00748,2025-09-20,Yogyakarta,iklan_meta,2000,P,False,biasa
U00749,2025-05-18,Jakarta,iklan_google,1999,L,False,biasa
U00750,2026-06-04,Jakarta,organik,2004,L,False,biasa
U00751,2026-05-12,Surabaya,iklan_google,1989,L,True,setia
U00752,2025-03-20,Yogyakarta,organik,1987,L,False,biasa
U00753,2025-05-12,Denpasar,gojek_grab,1976,P,False,biasa
U00754,2026-04-27,Surabaya,gojek_grab,2004,P,False,setia
U00755,2025-04-28,Bandung,iklan_meta,2002,L,False,biasa
U00756,2025-07-14,Jakarta,iklan_meta,1984,P,False,biasa
U00757,2026-03-13,Jakarta,iklan_google,2004,P,False,biasa
U00758,2025-05-08,Jakarta,iklan_google,1979,P,False,setia
U00759,2026-04-02,Yogyakarta,gojek_grab,1998,P,False,biasa
U00760,2025-12-21,Denpasar,gojek_grab,2000,P,False,biasa
U00761,2025-04-11,Bandung,gojek_grab,1996,L,False,setia
U00762,2025-01-17,Jakarta,iklan_meta,2001,P,False,biasa
U00763,2025-04-03,Jakarta,iklan_meta,1977,L,False,biasa
U00764,2025-10-11,Surabaya,organik,1993,P,False,setia
U00765,2026-06-03,Jakarta,gojek_grab,1985,L,False,biasa
U00766,2025-09-13,Jakarta,iklan_meta,1993,L,False,biasa
U00767,2025-03-11,Jakarta,referral,1999,P,False,biasa
U00768,2025-01-27,Bandung,organik,2004,P,True,biasa
U00769,2025-04-12,Jakarta,gojek_grab,1990,P,True,setia
U00770,2025-08-23,Jakarta,iklan_google,1978,L,False,biasa
U00771,2025-08-27,Denpasar,iklan_meta,1995,L,False,biasa
U00772,2025-06-14,Yogyakarta,iklan_meta,1989,L,False,biasa
U00773,2025-12-02,Jakarta,organik,2003,P,False,biasa
U00774,2025-05-15,Yogyakarta,iklan_google,1988,P,False,biasa
U00775,2025-05-18,Jakarta,iklan_meta,1987,P,False,biasa
U00776,2026-05-18,Yogyakarta,iklan_google,1997,P,True,biasa
U00777,2025-10-16,Surabaya,referral,1979,P,False,setia
U00778,2025-11-20,Jakarta,iklan_meta,2003,L,False,biasa
U00779,2025-11-05,Jakarta,organik,1979,P,False,biasa
U00780,2025-03-25,Jakarta,iklan_google,2001,L,False,biasa
U00781,2025-11-11,Jakarta,iklan_meta,2001,L,True,biasa
U00782,2026-02-13,Denpasar,organik,1982,L,False,setia
U00783,2025-01-23,Bandung,iklan_google,1979,P,False,biasa
U00784,2025-07-19,Jakarta,gojek_grab,2005,L,False,biasa
U00785,2025-05-31,Surabaya,referral,1987,L,False,biasa
U00786,2025-11-20,Jakarta,referral,2005,P,False,biasa
U00787,2026-05-05,Bandung,iklan_meta,1999,P,False,biasa
U00788,2025-07-25,Surabaya,referral,2005,L,False,biasa
U00789,2025-02-05,Jakarta,gojek_grab,1997,L,False,biasa
U00790,2025-12-11,Jakarta,iklan_meta,1987,P,True,biasa
U00791,2025-06-17,Surabaya,iklan_google,1978,P,False,biasa
U00792,2026-01-04,Bandung,organik,1986,P,False,biasa
U00793,2025-03-17,Jakarta,iklan_google,1987,P,False,biasa
U00794,2025-06-03,Surabaya,referral,1990,L,False,setia
U00795,2025-07-29,Jakarta,referral,1980,P,False,biasa
U00796,2026-03-25,Jakarta,gojek_grab,1991,P,False,biasa
U00797,2025-10-25,Jakarta,gojek_grab,1989,P,True,biasa
U00798,2025-11-30,Surabaya,organik,1975,L,True,biasa
U00799,2026-01-16,Jakarta,iklan_meta,1995,P,False,setia
U00800,2025-11-23,Jakarta,iklan_google,1981,P,False,setia
U00801,2026-04-22,Bandung,organik,1984,P,True,biasa
U00802,2025-04-28,Jakarta,gojek_grab,1986,P,False,biasa
U00803,2025-12-11,Surabaya,gojek_grab,1994,P,False,biasa
U00804,2025-05-18,Bandung,organik,1994,P,False,biasa
U00805,2025-10-28,Surabaya,organik,1994,P,False,setia
U00806,2025-08-02,Yogyakarta,gojek_grab,1988,P,False,biasa
U00807,2026-05-11,Yogyakarta,iklan_meta,1990,L,False,biasa
