sumur_id,tanggal,oil_bopd,gas_mscfd,water_bwpd,watercut,berproduksi
CDN-001,2024-03-12,272.59,246.06,269.53,0.5196,1
CDN-001,2024-03-13,284.43,229.07,336.19,0.5202,1
CDN-001,2024-03-14,305.61,267.58,347.3,0.5209,1
CDN-001,2024-03-15,254.59,227.67,265.68,0.5215,1
CDN-001,2024-03-16,317.29,268.42,341.05,0.5222,1
CDN-001,2024-03-17,307.01,256.32,353.73,0.5229,1
CDN-001,2024-03-18,283.47,258.73,316.92,0.5235,1
CDN-001,2024-03-19,274.09,258.43,300.06,0.5242,1
CDN-001,2024-03-20,282.11,254.9,346.68,0.5248,1
CDN-001,2024-03-21,290.31,250.8,300.96,0.5255,1
CDN-001,2024-03-22,280.78,251.42,336.45,0.5261,1
CDN-001,2024-03-23,295.67,257.27,323.11,0.5268,1
CDN-001,2024-03-24,302.42,282.69,308.1,0.5274,1
CDN-001,2024-03-25,284.36,251.12,323.5,0.5281,1
CDN-001,2024-03-26,278.33,250.28,306.23,0.5288,1
CDN-001,2024-03-27,274.04,236.76,299.04,0.5294,1
CDN-001,2024-03-28,294.82,255.45,332.15,0.5301,1
CDN-001,2024-03-29,277.43,264.7,314.58,0.5307,1
CDN-001,2024-03-30,318.74,314.14,403.23,0.5314,1
CDN-001,2024-03-31,266.31,238.96,308.18,0.532,1
CDN-001,2024-04-01,288.54,244.86,342.44,0.5327,1
CDN-001,2024-04-02,251.66,204.6,298.23,0.5333,1
CDN-001,2024-04-03,255.99,222.18,301.37,0.534,1
CDN-001,2024-04-04,256.0,218.68,286.55,0.5346,1
CDN-001,2024-04-05,294.69,279.24,315.64,0.5353,1
CDN-001,2024-04-06,293.06,261.68,315.11,0.536,1
CDN-001,2024-04-07,269.69,250.67,311.0,0.5366,1
CDN-001,2024-04-08,302.43,262.31,343.06,0.5373,1
CDN-001,2024-04-09,288.97,243.9,320.95,0.5379,1
CDN-001,2024-04-10,255.77,226.11,312.08,0.5386,1
CDN-001,2024-04-11,290.06,254.61,339.38,0.5392,1
CDN-001,2024-04-12,249.42,237.32,289.43,0.5399,1
CDN-001,2024-04-13,267.85,244.34,306.25,0.5405,1
CDN-001,2024-04-14,279.74,274.15,324.98,0.5412,1
CDN-001,2024-04-15,277.29,245.78,355.47,0.5419,1
CDN-001,2024-04-16,272.68,237.77,304.69,0.5425,1
CDN-001,2024-04-17,274.12,256.89,324.57,0.5432,1
CDN-001,2024-04-18,296.44,259.02,336.24,0.5438,1
CDN-001,2024-04-19,286.14,243.16,352.76,0.5445,1
CDN-001,2024-04-20,289.29,265.47,343.78,0.5451,1
CDN-001,2024-04-21,290.36,263.01,364.59,0.5458,1
CDN-001,2024-04-22,292.97,247.03,341.57,0.5464,1
CDN-001,2024-04-23,261.92,235.26,313.58,0.5471,1
CDN-001,2024-04-24,250.77,213.02,293.53,0.5477,1
CDN-001,2024-04-25,276.05,254.3,315.25,0.5484,1
CDN-001,2024-04-26,279.8,262.84,349.45,0.5491,1
CDN-001,2024-04-27,264.4,249.69,318.08,0.5497,1
CDN-001,2024-04-28,277.18,240.44,352.45,0.5504,1
CDN-001,2024-04-29,259.26,229.43,310.17,0.551,1
CDN-001,2024-04-30,262.55,221.95,296.65,0.5517,1
CDN-001,2024-05-01,290.54,255.15,424.8,0.5523,1
CDN-001,2024-05-02,277.02,262.92,361.62,0.553,1
CDN-001,2024-05-03,254.03,223.9,314.8,0.5536,1
CDN-001,2024-05-04,289.06,269.07,352.66,0.5543,1
CDN-001,2024-05-05,297.03,255.22,413.15,0.555,1
CDN-001,2024-05-06,278.85,258.94,352.73,0.5556,1
CDN-001,2024-05-07,290.47,259.85,348.95,0.5563,1
CDN-001,2024-05-08,281.8,241.09,333.58,0.5569,1
CDN-001,2024-05-09,285.11,233.67,348.02,0.5576,1
CDN-001,2024-05-10,287.65,262.46,360.06,0.5582,1
CDN-001,2024-05-11,257.92,221.97,305.91,0.5589,1
CDN-001,2024-05-12,259.04,226.82,352.54,0.5595,1
CDN-001,2024-05-13,275.29,239.4,344.76,0.5602,1
CDN-001,2024-05-14,283.95,242.68,356.09,0.5608,1
CDN-001,2024-05-15,262.88,245.6,341.15,0.5615,1
CDN-001,2024-05-16,260.37,230.04,341.53,0.5622,1
CDN-001,2024-05-17,263.59,250.91,389.74,0.5628,1
CDN-001,2024-05-18,330.15,279.68,438.88,0.5635,1
CDN-001,2024-05-19,297.94,250.92,391.14,0.5641,1
CDN-001,2024-05-20,251.2,221.7,317.59,0.5648,1
CDN-001,2024-05-21,291.04,237.95,421.5,0.5654,1
CDN-001,2024-05-22,283.8,244.37,358.09,0.5661,1
CDN-001,2024-05-23,276.69,250.84,389.69,0.5667,1
CDN-001,2024-05-24,266.37,231.08,351.98,0.5674,1
CDN-001,2024-05-25,287.82,258.9,363.91,0.5681,1
CDN-001,2024-05-26,271.18,232.76,334.29,0.5687,1
CDN-001,2024-05-27,264.17,211.62,373.68,0.5694,1
CDN-001,2024-05-28,265.0,233.53,368.97,0.57,1
CDN-001,2024-05-29,263.07,234.19,353.78,0.5707,1
CDN-001,2024-05-30,256.83,232.54,365.59,0.5713,1
CDN-001,2024-05-31,281.68,245.32,400.13,0.572,1
CDN-001,2024-06-01,278.88,228.18,389.87,0.5726,1
CDN-001,2024-06-02,274.96,268.55,389.81,0.5733,1
CDN-001,2024-06-03,281.88,258.81,400.68,0.5739,1
CDN-001,2024-06-04,275.92,227.58,366.86,0.5746,1
CDN-001,2024-06-05,265.2,236.12,346.99,0.5753,1
CDN-001,2024-06-06,280.96,259.29,369.54,0.5759,1
CDN-001,2024-06-07,293.4,276.41,379.61,0.5766,1
CDN-001,2024-06-08,274.8,220.62,365.19,0.5772,1
CDN-001,2024-06-09,246.94,219.86,321.44,0.5779,1
CDN-001,2024-06-10,288.9,275.71,391.99,0.5785,1
CDN-001,2024-06-11,286.72,256.56,370.23,0.5792,1
CDN-001,2024-06-12,241.33,215.84,307.94,0.5798,1
CDN-001,2024-06-13,290.53,265.88,402.75,0.5805,1
CDN-001,2024-06-14,279.28,259.33,381.6,0.5812,1
CDN-001,2024-06-15,282.63,257.03,385.69,0.5818,1
CDN-001,2024-06-16,273.32,233.31,397.03,0.5825,1
CDN-001,2024-06-17,250.58,216.81,359.02,0.5831,1
CDN-001,2024-06-18,279.11,245.79,405.07,0.5838,1
CDN-001,2024-06-19,292.26,250.55,397.52,0.5844,1
CDN-001,2024-06-20,253.23,227.86,379.04,0.5851,1
CDN-001,2024-06-21,257.52,223.71,389.72,0.5857,1
CDN-001,2024-06-22,256.79,229.84,381.95,0.5864,1
CDN-001,2024-06-23,275.73,241.59,408.75,0.587,1
CDN-001,2024-06-24,293.17,256.18,434.91,0.5877,1
CDN-001,2024-06-25,281.73,247.12,388.67,0.5884,1
CDN-001,2024-06-26,257.17,228.61,355.84,0.589,1
CDN-001,2024-06-27,282.68,245.97,397.21,0.5897,1
CDN-001,2024-06-28,255.41,210.86,363.47,0.5903,1
CDN-001,2024-06-29,284.76,248.5,396.9,0.591,1
CDN-001,2024-06-30,269.87,235.25,366.15,0.5916,1
CDN-001,2024-07-01,267.63,216.41,390.48,0.5923,1
CDN-001,2024-07-02,243.75,203.54,350.85,0.5929,1
CDN-001,2024-07-03,271.26,237.82,410.83,0.5936,1
CDN-001,2024-07-04,265.68,253.99,354.9,0.5943,1
CDN-001,2024-07-05,272.03,233.16,388.21,0.5949,1
CDN-001,2024-07-06,251.31,214.04,369.33,0.5956,1
CDN-001,2024-07-07,251.38,213.31,369.0,0.5962,1
CDN-001,2024-07-08,263.97,239.62,393.12,0.5969,1
CDN-001,2024-07-09,272.68,230.07,380.41,0.5975,1
CDN-001,2024-07-10,259.03,239.17,367.81,0.5982,1
CDN-001,2024-07-11,285.27,258.46,467.69,0.5988,1
CDN-001,2024-07-12,280.18,247.0,462.14,0.5995,1
CDN-001,2024-07-13,277.19,236.63,449.54,0.6001,1
CDN-001,2024-07-14,262.57,238.81,391.16,0.6008,1
CDN-001,2024-07-15,279.59,240.43,429.62,0.6015,1
CDN-001,2024-07-16,245.87,199.84,378.5,0.6021,1
CDN-001,2024-07-17,274.36,244.89,410.62,0.6028,1
CDN-001,2024-07-18,265.24,243.2,423.17,0.6034,1
CDN-001,2024-07-19,264.69,208.23,375.6,0.6041,1
CDN-001,2024-07-20,272.14,240.89,395.11,0.6047,1
CDN-001,2024-07-21,258.5,234.13,411.19,0.6054,1
CDN-001,2024-07-22,259.01,223.82,411.85,0.606,1
CDN-001,2024-07-23,261.78,230.82,383.04,0.6067,1
CDN-001,2024-07-24,250.97,208.1,410.12,0.6074,1
CDN-001,2024-07-25,279.9,241.79,415.11,0.608,1
CDN-001,2024-07-26,284.08,256.16,488.0,0.6087,1
CDN-001,2024-07-27,271.08,257.36,416.88,0.6093,1
CDN-001,2024-07-28,266.91,232.27,402.24,0.61,1
CDN-001,2024-07-29,286.66,259.52,417.4,0.6106,1
CDN-001,2024-07-30,262.47,222.9,420.31,0.6113,1
CDN-001,2024-07-31,258.38,236.88,404.0,0.6119,1
CDN-001,2024-08-01,269.04,230.88,458.73,0.6126,1
CDN-001,2024-08-02,241.42,217.61,407.01,0.6132,1
CDN-001,2024-08-03,282.6,252.27,437.62,0.6139,1
CDN-001,2024-08-04,258.56,226.18,412.58,0.6146,1
CDN-001,2024-08-05,252.72,233.54,411.6,0.6152,1
CDN-001,2024-08-06,256.53,235.99,399.93,0.6159,1
CDN-001,2024-08-07,269.1,226.4,436.88,0.6165,1
CDN-001,2024-08-08,269.84,264.66,443.57,0.6172,1
CDN-001,2024-08-09,289.64,273.56,461.62,0.6178,1
CDN-001,2024-08-10,282.36,246.54,511.36,0.6185,1
CDN-001,2024-08-11,250.84,216.63,399.74,0.6191,1
CDN-001,2024-08-12,275.64,254.67,436.13,0.6198,1
CDN-001,2024-08-13,260.73,217.75,439.31,0.6205,1
CDN-001,2024-08-14,263.68,233.32,439.19,0.6211,1
CDN-001,2024-08-15,249.37,222.89,425.79,0.6218,1
CDN-001,2024-08-16,269.45,239.18,459.1,0.6224,1
CDN-001,2024-08-17,276.88,255.64,434.74,0.6231,1
CDN-001,2024-08-18,280.21,249.49,489.56,0.6237,1
CDN-001,2024-08-19,254.6,231.41,422.05,0.6244,1
CDN-001,2024-08-20,251.35,238.85,416.15,0.625,1
CDN-001,2024-08-21,238.19,209.23,380.3,0.6257,1
CDN-001,2024-08-22,286.54,268.36,467.72,0.6263,1
CDN-001,2024-08-23,257.4,221.23,409.66,0.627,1
CDN-001,2024-08-24,276.4,231.49,489.13,0.6277,1
CDN-001,2024-08-25,271.68,240.56,462.07,0.6283,1
CDN-001,2024-08-26,261.74,226.97,480.78,0.629,1
CDN-001,2024-08-27,246.34,240.74,417.08,0.6296,1
CDN-001,2024-08-28,288.15,254.42,441.75,0.6303,1
CDN-001,2024-08-29,283.93,243.36,516.1,0.6309,1
CDN-001,2024-08-30,263.74,222.78,450.19,0.6316,1
CDN-001,2024-08-31,273.38,243.65,490.37,0.6322,1
CDN-001,2024-09-01,262.35,246.1,496.47,0.6329,1
CDN-001,2024-09-02,247.9,239.52,441.74,0.6336,1
CDN-001,2024-09-03,260.47,228.9,479.82,0.6342,1
CDN-001,2024-09-04,265.8,242.08,472.24,0.6349,1
CDN-001,2024-09-05,273.84,229.63,460.6,0.6355,1
CDN-001,2024-09-06,293.82,252.03,531.9,0.6362,1
CDN-001,2024-09-07,258.63,232.68,456.02,0.6368,1
CDN-001,2024-09-08,231.61,208.3,406.34,0.6375,1
CDN-001,2024-09-09,264.23,233.05,411.35,0.6381,1
CDN-001,2024-09-10,243.68,215.28,426.85,0.6388,1
CDN-001,2024-09-11,250.98,229.58,448.02,0.6394,1
CDN-001,2024-09-12,262.67,241.98,470.84,0.6401,1
CDN-001,2024-09-13,261.88,218.15,432.88,0.6408,1
CDN-001,2024-09-14,285.62,255.89,546.37,0.6414,1
CDN-001,2024-09-15,262.77,246.83,503.11,0.6421,1
CDN-001,2024-09-16,263.33,235.81,439.16,0.6427,1
CDN-001,2024-09-17,252.38,215.49,454.04,0.6434,1
CDN-001,2024-09-18,236.65,224.79,449.33,0.644,1
CDN-001,2024-09-19,261.62,221.18,493.81,0.6447,1
CDN-001,2024-09-20,258.03,230.84,425.55,0.6453,1
CDN-001,2024-09-21,266.89,235.92,516.65,0.646,1
CDN-001,2024-09-22,269.13,241.19,551.7,0.6467,1
CDN-001,2024-09-23,233.72,211.06,476.32,0.6473,1
CDN-001,2024-09-24,245.35,207.18,458.73,0.648,1
CDN-001,2024-09-25,271.0,257.49,522.43,0.6486,1
CDN-001,2024-09-26,262.49,224.55,468.46,0.6493,1
CDN-001,2024-09-27,253.59,218.91,480.09,0.6499,1
CDN-001,2024-09-28,259.92,228.71,463.11,0.6506,1
CDN-001,2024-09-29,284.1,257.91,505.34,0.6512,1
CDN-001,2024-09-30,260.76,228.5,469.99,0.6519,1
CDN-001,2024-10-01,271.76,233.44,492.89,0.6525,1
CDN-001,2024-10-02,261.73,225.39,530.68,0.6532,1
CDN-001,2024-10-03,247.97,230.16,440.08,0.6539,1
CDN-001,2024-10-04,255.53,227.08,490.18,0.6545,1
CDN-001,2024-10-05,256.32,231.02,452.7,0.6552,1
CDN-001,2024-10-06,255.73,217.84,470.77,0.6558,1
CDN-001,2024-10-07,242.72,219.19,469.54,0.6565,1
CDN-001,2024-10-08,259.92,233.01,448.69,0.6571,1
CDN-001,2024-10-09,243.4,210.76,474.93,0.6578,1
CDN-001,2024-10-10,267.38,240.12,455.14,0.6584,1
CDN-001,2024-10-11,253.28,206.8,491.1,0.6591,1
CDN-001,2024-10-12,251.27,223.43,526.79,0.6597,1
CDN-001,2024-10-13,259.87,222.76,489.29,0.6604,1
CDN-001,2024-10-14,244.84,213.63,496.13,0.6611,1
CDN-001,2024-10-15,260.08,232.52,549.91,0.6617,1
CDN-001,2024-10-16,270.61,231.22,522.12,0.6624,1
CDN-001,2024-10-17,248.43,212.7,489.34,0.663,1
CDN-001,2024-10-18,253.12,232.12,500.62,0.6637,1
CDN-001,2024-10-19,248.27,230.95,430.24,0.6643,1
CDN-001,2024-10-20,240.27,201.78,459.3,0.665,1
CDN-001,2024-10-21,267.78,234.36,583.31,0.6656,1
CDN-001,2024-10-22,233.22,202.66,481.11,0.6663,1
CDN-001,2024-10-23,245.54,206.99,543.48,0.667,1
CDN-001,2024-10-24,223.38,190.02,476.36,0.6676,1
CDN-001,2024-10-25,0.0,0.0,0.0,0.6683,0
CDN-001,2024-10-26,0.0,0.0,0.0,0.6689,0
CDN-001,2024-10-27,262.64,235.41,493.45,0.6696,1
CDN-001,2024-10-28,250.42,219.71,517.98,0.6702,1
CDN-001,2024-10-29,258.78,233.08,510.71,0.6709,1
CDN-001,2024-10-30,237.05,214.22,502.72,0.6715,1
CDN-001,2024-10-31,275.05,239.55,584.91,0.6722,1
CDN-001,2024-11-01,249.73,224.59,472.91,0.6728,1
CDN-001,2024-11-02,275.27,237.31,565.75,0.6735,1
CDN-001,2024-11-03,277.4,257.6,582.25,0.6742,1
CDN-001,2024-11-04,237.84,208.29,503.28,0.6748,1
CDN-001,2024-11-05,242.01,212.27,540.74,0.6755,1
CDN-001,2024-11-06,238.04,203.29,480.29,0.6761,1
CDN-001,2024-11-07,250.21,220.39,527.5,0.6768,1
CDN-001,2024-11-08,251.49,218.75,529.07,0.6774,1
CDN-001,2024-11-09,255.53,240.48,538.74,0.6781,1
CDN-001,2024-11-10,261.68,226.83,518.6,0.6787,1
CDN-001,2024-11-11,255.58,236.57,563.02,0.6794,1
CDN-001,2024-11-12,258.57,251.83,587.87,0.6801,1
CDN-001,2024-11-13,249.89,239.22,555.02,0.6807,1
CDN-001,2024-11-14,260.54,221.79,577.21,0.6814,1
CDN-001,2024-11-15,258.19,245.35,579.17,0.682,1
CDN-001,2024-11-16,253.81,229.5,560.92,0.6827,1
CDN-001,2024-11-17,244.61,213.56,506.58,0.6833,1
CDN-001,2024-11-18,232.02,213.33,461.84,0.684,1
CDN-001,2024-11-19,225.4,211.43,517.29,0.6846,1
CDN-001,2024-11-20,248.6,231.4,542.72,0.6853,1
CDN-001,2024-11-21,244.29,216.74,515.15,0.6859,1
CDN-001,2024-11-22,246.38,232.89,540.65,0.6866,1
CDN-001,2024-11-23,243.32,220.35,527.18,0.6873,1
CDN-001,2024-11-24,228.99,208.26,523.57,0.6879,1
CDN-001,2024-11-25,278.59,248.65,622.97,0.6886,1
CDN-001,2024-11-26,267.71,236.73,609.13,0.6892,1
CDN-001,2024-11-27,248.22,210.75,512.92,0.6899,1
CDN-001,2024-11-28,211.8,197.06,463.87,0.6905,1
CDN-001,2024-11-29,250.42,229.39,604.77,0.6912,1
CDN-001,2024-11-30,244.55,224.63,539.76,0.6918,1
CDN-001,2024-12-01,251.42,238.73,560.0,0.6925,1
CDN-001,2024-12-02,230.32,210.47,516.21,0.6932,1
CDN-001,2024-12-03,247.19,217.21,540.6,0.6938,1
CDN-001,2024-12-04,272.93,238.49,569.26,0.6945,1
CDN-001,2024-12-05,239.03,203.24,524.14,0.6951,1
CDN-001,2024-12-06,243.43,228.08,502.85,0.6958,1
CDN-001,2024-12-07,247.35,217.46,579.3,0.6964,1
CDN-001,2024-12-08,273.81,238.61,643.61,0.6971,1
CDN-001,2024-12-09,267.68,242.35,626.94,0.6977,1
CDN-001,2024-12-10,247.51,220.94,609.67,0.6984,1
CDN-001,2024-12-11,250.51,231.14,596.06,0.699,1
CDN-001,2024-12-12,249.62,221.19,635.95,0.6997,1
CDN-001,2024-12-13,229.96,201.94,526.31,0.7004,1
CDN-001,2024-12-14,263.76,243.31,549.51,0.701,1
CDN-001,2024-12-15,237.6,200.87,579.4,0.7017,1
CDN-001,2024-12-16,267.62,237.08,640.89,0.7023,1
CDN-001,2024-12-17,259.06,233.43,661.22,0.703,1
CDN-001,2024-12-18,224.04,191.54,541.74,0.7036,1
CDN-001,2024-12-19,265.5,235.56,651.75,0.7043,1
CDN-001,2024-12-20,251.87,217.26,647.33,0.7049,1
CDN-001,2024-12-21,253.33,222.46,652.55,0.7056,1
CDN-001,2024-12-22,267.4,226.8,624.72,0.7063,1
CDN-001,2024-12-23,245.16,230.81,625.12,0.7069,1
CDN-001,2024-12-24,255.49,228.52,591.59,0.7076,1
CDN-001,2024-12-25,226.27,215.03,525.39,0.7082,1
CDN-001,2024-12-26,232.91,217.2,541.09,0.7089,1
CDN-001,2024-12-27,226.26,205.81,549.81,0.7095,1
CDN-001,2024-12-28,246.91,220.97,605.67,0.7102,1
CDN-001,2024-12-29,258.69,215.8,629.47,0.7108,1
CDN-001,2024-12-30,229.96,213.12,533.73,0.7115,1
CDN-001,2024-12-31,259.81,226.77,614.8,0.7121,1
CDN-001,2025-01-01,240.24,195.24,644.41,0.7128,1
CDN-001,2025-01-02,243.69,213.61,593.37,0.7135,1
CDN-001,2025-01-03,228.27,205.42,546.02,0.7141,1
CDN-001,2025-01-04,279.62,246.67,727.69,0.7148,1
CDN-001,2025-01-05,221.74,201.61,565.28,0.7154,1
CDN-001,2025-01-06,263.33,229.11,642.26,0.7161,1
CDN-001,2025-01-07,256.32,240.9,598.44,0.7167,1
CDN-001,2025-01-08,290.61,241.49,785.52,0.7174,1
CDN-001,2025-01-09,258.68,223.0,671.76,0.718,1
CDN-001,2025-01-10,248.37,224.3,547.0,0.7187,1
CDN-001,2025-01-11,234.35,210.93,577.28,0.7194,1
CDN-001,2025-01-12,236.93,214.27,554.97,0.72,1
CDN-001,2025-01-13,252.7,216.94,604.68,0.7207,1
CDN-001,2025-01-14,222.03,195.56,575.97,0.7213,1
CDN-001,2025-01-15,233.77,190.28,657.7,0.722,1
CDN-001,2025-01-16,261.13,231.1,595.09,0.7226,1
CDN-001,2025-01-17,236.56,213.35,614.47,0.7233,1
CDN-001,2025-01-18,239.31,212.53,624.03,0.7239,1
CDN-001,2025-01-19,252.03,234.08,623.58,0.7246,1
CDN-001,2025-01-20,219.63,203.25,636.21,0.7252,1
CDN-001,2025-01-21,240.96,223.32,687.63,0.7259,1
CDN-001,2025-01-22,244.08,214.78,694.48,0.7266,1
CDN-001,2025-01-23,249.34,216.95,710.76,0.7272,1
CDN-001,2025-01-24,239.3,207.54,583.0,0.7279,1
CDN-001,2025-01-25,244.99,221.43,705.12,0.7285,1
CDN-001,2025-01-26,248.36,225.92,637.79,0.7292,1
CDN-001,2025-01-27,210.09,202.8,573.67,0.7298,1
CDN-001,2025-01-28,258.1,240.16,666.4,0.7305,1
CDN-001,2025-01-29,223.73,192.33,614.95,0.7311,1
CDN-001,2025-01-30,248.37,210.94,665.16,0.7318,1
CDN-001,2025-01-31,261.79,232.62,706.86,0.7325,1
CDN-001,2025-02-01,238.43,209.69,713.64,0.7331,1
CDN-001,2025-02-02,227.12,204.08,642.13,0.7338,1
CDN-001,2025-02-03,227.75,186.94,599.82,0.7344,1
CDN-001,2025-02-04,235.97,211.72,698.59,0.7351,1
CDN-001,2025-02-05,240.24,218.9,622.02,0.7357,1
CDN-001,2025-02-06,0.0,0.0,0.0,0.7364,0
CDN-001,2025-02-07,0.0,0.0,0.0,0.737,0
CDN-001,2025-02-08,0.0,0.0,0.0,0.7377,0
CDN-001,2025-02-09,0.0,0.0,0.0,0.7383,0
CDN-001,2025-02-10,0.0,0.0,0.0,0.739,0
CDN-001,2025-02-11,0.0,0.0,0.0,0.7397,0
CDN-001,2025-02-12,0.0,0.0,0.0,0.7403,0
CDN-001,2025-02-13,0.0,0.0,0.0,0.741,0
CDN-001,2025-02-14,0.0,0.0,0.0,0.7416,0
CDN-001,2025-02-15,401.7,383.05,1154.72,0.7423,1
CDN-001,2025-02-16,365.67,304.86,1064.05,0.7429,1
CDN-001,2025-02-17,356.84,308.95,1013.4,0.7436,1
CDN-001,2025-02-18,382.45,318.41,1264.83,0.7442,1
CDN-001,2025-02-19,369.03,330.02,1009.29,0.7449,1
CDN-001,2025-02-20,0.0,0.0,0.0,0.7456,0
CDN-001,2025-02-21,370.99,323.5,1096.26,0.7462,1
CDN-001,2025-02-22,340.23,301.55,1040.85,0.7469,1
CDN-001,2025-02-23,359.52,313.49,998.82,0.7475,1
CDN-001,2025-02-24,336.91,314.4,1022.92,0.7482,1
CDN-001,2025-02-25,361.89,316.29,1118.26,0.7488,1
CDN-001,2025-02-26,317.56,280.76,993.98,0.7495,1
CDN-001,2025-02-27,325.76,272.06,962.54,0.7501,1
CDN-001,2025-02-28,366.41,347.14,1138.78,0.7508,1
CDN-001,2025-03-01,322.92,293.0,938.51,0.7514,1
CDN-001,2025-03-02,343.9,309.58,1002.26,0.7521,1
CDN-001,2025-03-03,358.74,324.41,1124.68,0.7528,1
CDN-001,2025-03-04,339.45,320.01,1029.45,0.7534,1
CDN-001,2025-03-05,366.45,339.78,1036.87,0.7541,1
CDN-001,2025-03-06,360.05,321.19,1113.7,0.7547,1
CDN-001,2025-03-07,314.35,272.22,954.66,0.7554,1
CDN-001,2025-03-08,344.6,292.45,1006.54,0.756,1
CDN-001,2025-03-09,347.97,304.52,1044.91,0.7567,1
CDN-001,2025-03-10,349.11,321.97,1037.1,0.7573,1
CDN-001,2025-03-11,345.58,297.89,1147.61,0.758,1
CDN-001,2025-03-12,381.97,376.26,1262.45,0.7587,1
CDN-001,2025-03-13,355.34,315.3,1120.14,0.7593,1
CDN-001,2025-03-14,332.73,276.71,980.89,0.76,1
CDN-001,2025-03-15,315.35,299.3,878.91,0.7606,1
CDN-001,2025-03-16,356.54,303.44,1243.05,0.7613,1
CDN-001,2025-03-17,331.52,283.37,982.25,0.7619,1
CDN-001,2025-03-18,311.41,270.12,1050.63,0.7626,1
CDN-001,2025-03-19,328.93,291.65,1017.39,0.7632,1
CDN-001,2025-03-20,344.95,313.27,1096.51,0.7639,1
CDN-001,2025-03-21,350.44,301.36,1216.18,0.7645,1
CDN-001,2025-03-22,328.4,297.11,1095.39,0.7652,1
CDN-001,2025-03-23,356.11,320.63,1270.98,0.7659,1
CDN-001,2025-03-24,364.37,338.49,1286.44,0.7665,1
CDN-001,2025-03-25,305.19,266.16,1061.64,0.7672,1
CDN-001,2025-03-26,338.76,297.91,1144.83,0.7678,1
CDN-001,2025-03-27,330.98,290.78,1060.22,0.7685,1
CDN-001,2025-03-28,306.22,240.79,1180.79,0.7691,1
CDN-001,2025-03-29,354.95,312.74,1168.25,0.7698,1
CDN-001,2025-03-30,357.28,325.25,1198.78,0.7704,1
CDN-001,2025-03-31,322.96,290.2,1144.99,0.7711,1
CDN-001,2025-04-01,325.6,299.21,1166.68,0.7718,1
CDN-001,2025-04-02,318.24,279.69,1149.65,0.7724,1
CDN-001,2025-04-03,326.26,281.1,1107.8,0.7731,1
CDN-001,2025-04-04,305.54,279.51,960.52,0.7737,1
CDN-001,2025-04-05,292.69,272.33,982.98,0.7744,1
CDN-001,2025-04-06,323.23,300.9,1151.76,0.775,1
CDN-001,2025-04-07,328.04,282.67,1252.58,0.7757,1
CDN-001,2025-04-08,317.19,281.78,1156.42,0.7763,1
CDN-001,2025-04-09,318.28,293.69,1088.66,0.777,1
CDN-001,2025-04-10,320.89,275.75,1112.59,0.7776,1
CDN-001,2025-04-11,320.27,274.92,1092.63,0.7783,1
CDN-001,2025-04-12,308.25,291.31,1065.75,0.779,1
CDN-001,2025-04-13,321.14,294.38,1122.8,0.7796,1
CDN-001,2025-04-14,316.82,260.03,1158.26,0.7803,1
CDN-001,2025-04-15,313.04,294.43,1181.39,0.7809,1
CDN-001,2025-04-16,299.47,258.74,1042.83,0.7816,1
CDN-001,2025-04-17,341.52,282.94,1319.82,0.7822,1
CDN-001,2025-04-18,372.32,339.0,1333.04,0.7829,1
CDN-001,2025-04-19,317.26,280.05,996.55,0.7835,1
CDN-001,2025-04-20,317.88,280.61,1142.26,0.7842,1
CDN-001,2025-04-21,344.49,325.9,1142.8,0.7849,1
CDN-001,2025-04-22,304.18,264.61,1130.9,0.7855,1
CDN-001,2025-04-23,309.25,269.9,1228.48,0.7862,1
CDN-001,2025-04-24,345.86,296.86,1251.46,0.7868,1
CDN-001,2025-04-25,305.31,265.97,1134.39,0.7875,1
CDN-001,2025-04-26,287.49,245.88,1106.46,0.7881,1
CDN-001,2025-04-27,302.1,267.43,1132.02,0.7888,1
CDN-001,2025-04-28,313.6,286.6,1236.5,0.7894,1
CDN-001,2025-04-29,291.53,249.82,1081.54,0.7901,1
CDN-001,2025-04-30,328.38,304.78,1194.38,0.7907,1
CDN-001,2025-05-01,318.56,263.04,1147.65,0.7914,1
CDN-001,2025-05-02,297.89,270.27,1076.98,0.7921,1
CDN-001,2025-05-03,323.24,298.06,1169.47,0.7927,1
CDN-001,2025-05-04,318.0,271.59,1269.52,0.7934,1
CDN-001,2025-05-05,294.25,263.16,1012.99,0.794,1
CDN-001,2025-05-06,308.66,238.87,1133.22,0.7947,1
CDN-001,2025-05-07,284.18,258.93,1146.44,0.7953,1
CDN-001,2025-05-08,298.8,254.11,1162.61,0.796,1
CDN-001,2025-05-09,336.65,307.09,1342.61,0.7966,1
CDN-001,2025-05-10,311.11,279.06,1315.54,0.7973,1
CDN-001,2025-05-11,278.93,236.42,1213.32,0.798,1
CDN-001,2025-05-12,278.54,247.29,1086.99,0.7986,1
CDN-001,2025-05-13,297.41,270.83,1163.01,0.7993,1
CDN-001,2025-05-14,304.53,262.34,1271.27,0.7999,1
CDN-001,2025-05-15,282.13,259.12,1125.89,0.8006,1
CDN-001,2025-05-16,276.23,232.62,1082.24,0.8012,1
CDN-001,2025-05-17,311.68,260.07,1220.51,0.8019,1
CDN-001,2025-05-18,284.0,251.27,1038.23,0.8025,1
CDN-001,2025-05-19,286.6,239.08,1201.61,0.8032,1
